date,expensetype,expensearea,supplier,transactionnumber,amount,file,negative
2019-12-19 00:00:00,STAFF TRAINING EXPENSES,People And Development,Imperial College Healthcare Nhs Trust,61401,45000.0,HILL 00-03 - Nov 2019 to June 2020.xlsx,1
2019-12-19 00:00:00,SPECIALTY REG CT/ST 1/2,Corporate,Royal Free London Nhs Foundation Trust,62991,70430.0,HILL 00-03 - Nov 2019 to June 2020.xlsx,1
2019-12-12 00:00:00,NWL PATHOLOGY COST OF SERVICES,Pathology,North West London Pathology,63042,716777.0,HILL 00-03 - Nov 2019 to June 2020.xlsx,1
2019-12-12 00:00:00,DRUGS,Pharmacy,East & North Herts Nhs Trust,63051,75733.0,HILL 00-03 - Nov 2019 to June 2020.xlsx,1
2019-12-12 00:00:00,DRUGS,Pharmacy,East & North Herts Nhs Trust,63052,85249.0,HILL 00-03 - Nov 2019 to June 2020.xlsx,1
2019-12-12 00:00:00,RADIOPHARMACEUTICALS,X Ray,East & North Herts Nhs Trust,63201,35071.0,HILL 00-03 - Nov 2019 to June 2020.xlsx,1
2019-12-12 00:00:00,DRUGS,Pharmacy,East & North Herts Nhs Trust,63225,82521.0,HILL 00-03 - Nov 2019 to June 2020.xlsx,1
2019-12-12 00:00:00,NWL PATHOLOGY COST OF SERVICES,Pathology,North West London Pathology,63256,237866.0,HILL 00-03 - Nov 2019 to June 2020.xlsx,1
2019-12-04 00:00:00,BUSINESS RATES,Estates,London Borough Of Hillingdon,1486503,44460.0,HILL 00-03 - Nov 2019 to June 2020.xlsx,1
2019-12-12 00:00:00,BUSINESS RATES,Estates,London Borough Of Hillingdon,1486504,44460.0,HILL 00-03 - Nov 2019 to June 2020.xlsx,1
2019-12-19 00:00:00,BUSINESS RATES,Estates,London Borough Of Hillingdon,1505813,43053.0,HILL 00-03 - Nov 2019 to June 2020.xlsx,1
2019-12-19 00:00:00,M.R.I.,X Ray,Alliance Medical Ltd,1541677,43823.0,HILL 00-03 - Nov 2019 to June 2020.xlsx,1
2019-12-19 00:00:00,SSD RECHARGE,Corporate,Ihss Limited,1541795,67940.0,HILL 00-03 - Nov 2019 to June 2020.xlsx,1
2019-12-19 00:00:00,SSD RECHARGE,Corporate,Ihss Limited,1541796,25496.0,HILL 00-03 - Nov 2019 to June 2020.xlsx,1
2019-12-12 00:00:00,LICENCING AND MAINT. ICT INFRA,Ict Directorate,European Electronique Ltd,1542273,46951.0,HILL 00-03 - Nov 2019 to June 2020.xlsx,1
2019-12-04 00:00:00,WATER,Estates,Advanced Demand Side Mngt Ltd,1544567,38772.0,HILL 00-03 - Nov 2019 to June 2020.xlsx,1
2019-12-19 00:00:00,SSD RECHARGE,Corporate,Ihss Limited,1545213,67940.0,HILL 00-03 - Nov 2019 to June 2020.xlsx,1
2019-12-04 00:00:00,STORES CONTROL,Corporate,Nhs Supply Chain Roarp,1547388,96481.0,HILL 00-03 - Nov 2019 to June 2020.xlsx,1
2019-12-12 00:00:00,CT SCANNING,X Ray,Radiology Reporting Online,1547656,44532.0,HILL 00-03 - Nov 2019 to June 2020.xlsx,1
2019-12-12 00:00:00,M.R.I.,X Ray,Radiology Reporting Online,1547656,29.0,HILL 00-03 - Nov 2019 to June 2020.xlsx,1
2019-12-04 00:00:00,MED EQUIP MAINTENANCE CONTRCTS,Ict Directorate,Logicalis Uk Ltd,1547881,39808.0,HILL 00-03 - Nov 2019 to June 2020.xlsx,1
2019-12-19 00:00:00,FINANCE LEASE,Corporate,Siemens Financial Services Ltd,1548731,16835.0,HILL 00-03 - Nov 2019 to June 2020.xlsx,1
2019-12-19 00:00:00,MED EQUIP MAINTENANCE CONTRCTS,Medical Specialties,Siemens Financial Services Ltd,1548731,10283.0,HILL 00-03 - Nov 2019 to June 2020.xlsx,1
2019-12-19 00:00:00,SYSMEX REAGENTS,Pathology,Sysmex Uk Ltd,1549132,190113.0,HILL 00-03 - Nov 2019 to June 2020.xlsx,1
2019-12-19 00:00:00,STORES CONTROL,Corporate,Nhs Supply Chain Roarp,1549268,74616.0,HILL 00-03 - Nov 2019 to June 2020.xlsx,1
2019-12-19 00:00:00,SSD RECHARGE,Corporate,Ihss Limited,1549453,67940.0,HILL 00-03 - Nov 2019 to June 2020.xlsx,1
2019-12-12 00:00:00,BAXTERS CYTOTOXICS,Pharmacy,Baxter Shared Service & Competencies Ltd,1550999,30801.0,HILL 00-03 - Nov 2019 to June 2020.xlsx,1
2019-12-19 00:00:00,STORES CONTROL,Corporate,Nhs Supply Chain Roarp,1551268,126514.0,HILL 00-03 - Nov 2019 to June 2020.xlsx,1
2019-12-04 00:00:00,PROFESSIONAL FEES,Project Management Office,Pa Consulting,1551784,284521.0,HILL 00-03 - Nov 2019 to June 2020.xlsx,1
2019-12-19 00:00:00,FINANCE LEASE,Corporate,Siemens Financial Services Ltd,1552659,45789.0,HILL 00-03 - Nov 2019 to June 2020.xlsx,1
