Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department of Health,NHS South West London CCG,11/30/2020,Telecoms-Data lines,IM&T,EXPONENTIAL-E LTD,34083481,"-71,919.86"
Department of Health,NHS South West London CCG,11/30/2020,Clinical&Medical-Independent Sector,CONTINUING HEALTHCARE ASSESSMENT & SUPPORT,CHS HEALTHCARE,34436485,"31,640.00"
Department of Health,NHS South West London CCG,11/30/2020,Clinical&Medical-Independent Sector,CONTINUING HEALTHCARE ASSESSMENT & SUPPORT,CHS HEALTHCARE,34436485,"6,328.00"
Department of Health,NHS South West London CCG,11/30/2020,Hcare Srv Rec Fdtn Trust-Prior Year,NON RECURRENT PROGRAMMES,GUYS & ST THOMAS HOSPITAL NHS FOUNDATION TRUST,34452654,"40,425.00"
Department of Health,NHS South West London CCG,11/30/2020,Clinical&Medical-Voluntary Sector,HOSPICES,ROYAL TRINITY HOSPICE,34452692,"264,879.62"
Department of Health,NHS South West London CCG,11/30/2020,Hcare Srv Rec Fdtn Trust-Prior Year,NON RECURRENT PROGRAMMES,GUYS & ST THOMAS HOSPITAL NHS FOUNDATION TRUST,34452766,"-84,677.00"
Department of Health,NHS South West London CCG,11/30/2020,Hcare Srv Rec Fdtn Trust-Prior Year,NON RECURRENT PROGRAMMES,GUYS & ST THOMAS HOSPITAL NHS FOUNDATION TRUST,34452770,"-405,356.00"
Department of Health,NHS South West London CCG,11/30/2020,Hcare Srv Rec Fdtn Trust-Prior Year,NON RECURRENT PROGRAMMES,GUYS & ST THOMAS HOSPITAL NHS FOUNDATION TRUST,34452798,"47,997.00"
Department of Health,NHS South West London CCG,11/30/2020,Services From Local Authorities,COMMISSIONING - NON ACUTE,WANDSWORTH COUNCIL,34452873,"1,854,779.00"
Department of Health,NHS South West London CCG,11/30/2020,Clinical&Medical-Independent Sector,GP FORWARD VIEW,MERTON HEALTH LTD,34460179,"25,240.00"
Department of Health,NHS South West London CCG,11/30/2020,Clinical&Medical-Independent Sector,OUT OF HOURS,EAST BERKSHIRE PRIMARY CARE(OOHS),34460220,"25,653.33"
Department of Health,NHS South West London CCG,11/30/2020,Clinical&Medical-Othe Public Sector,REABLEMENT,LONDON BOROUGH OF RICHMOND,34464351,"1,521,724.00"
Department of Health,NHS South West London CCG,11/30/2020,Cont Care- Children,CHILDREN'S CONTINUING CARE,KINGSTON HOSPITAL NHS FOUNDATION TRUST,34464355,"-25,005.00"
Department of Health,NHS South West London CCG,11/30/2020,Cont Care- Children,CHILDREN'S CONTINUING CARE,KINGSTON HOSPITAL NHS FOUNDATION TRUST,34464358,"-25,005.00"
Department of Health,NHS South West London CCG,11/30/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CONNECT HEALTH LTD,34464455,"82,117.20"
Department of Health,NHS South West London CCG,11/30/2020,Cont Care-Physical Disab (<65),CHC ADULT FULLY FUNDED,HFH HEALTHCARE LTD,34464511,"49,961.94"
Department of Health,NHS South West London CCG,11/30/2020,Miscellaneous Expenditure (L9),CONTINUING HEALTHCARE ASSESSMENT & SUPPORT,XENZONE LTD,34466156,"27,500.00"
Department of Health,NHS South West London CCG,11/30/2020,Contract & Agency-Agency A & C,PRIMARY CARE IT,NAUTILUS CONSULTING LTD,34466167,"24,000.00"
Department of Health,NHS South West London CCG,11/30/2020,Contract & Agency-Agency A & C,WHEELCHAIR SERVICE,NHS NEL CSU,34472858,"224,096.00"
Department of Health,NHS South West London CCG,11/30/2020,Clinical&Medical-Independent Sector,MENTAL HEALTH SERVICES - ADULTS,PENROSE,34472864,"87,292.00"
Department of Health,NHS South West London CCG,11/30/2020,Clinical&Medical-Independent Sector,MENTAL HEALTH SERVICES - S117 MENTAL HEALTH,MAGIC LIFE LTD,34481775,"25,418.40"
Department of Health,NHS South West London CCG,11/30/2020,Clinical&Medical-Independent Sector,CHILD AND ADOLESCENT MENTAL HEALTH,COGNUS LTD,34481840,"30,420.00"
Department of Health,NHS South West London CCG,11/30/2020,Telecoms-Data lines,IM&T,EXPONENTIAL-E LTD,34488913,"29,045.50"
Department of Health,NHS South West London CCG,11/30/2020,Hcare Srv Rec Fdtn Trust-Prior Year,HIGH COST DRUGS,FRIMLEY HEALTH NHS FOUNDATION TRUST,34495916,540
Department of Health,NHS South West London CCG,11/30/2020,Hcare Srv Rec Fdtn Trust-Prior Year,NCAS/OATS,FRIMLEY HEALTH NHS FOUNDATION TRUST,34495916,"26,311.00"
Department of Health,NHS South West London CCG,11/30/2020,External Consultancy Fees,PRIMARY CARE DEVELOPMENT,PRIMARY CARE TRANSFORMATION & INNOVATION LTD,34495987,"55,000.00"
Department of Health,NHS South West London CCG,11/30/2020,Cont Care- Children,CHILDREN'S CONTINUING CARE,KINGSTON HOSPITAL NHS FOUNDATION TRUST,34496037,"25,005.00"
Department of Health,NHS South West London CCG,11/30/2020,Cont Care- Children,CHILDREN'S CONTINUING CARE,KINGSTON HOSPITAL NHS FOUNDATION TRUST,34496048,"25,005.00"
Department of Health,NHS South West London CCG,11/30/2020,Clinical&Medical-Voluntary Sector,MENTAL HEALTH SERVICES - COLLABORATIVE COMMISSIONING,OFF THE RECORD YOUTH COUNSELLING CROYDON,34496166,"67,515.75"
Department of Health,NHS South West London CCG,11/30/2020,External Consultancy Fees,PRIMARY CARE DEVELOPMENT,PRIMARY CARE TRANSFORMATION & INNOVATION LTD,34497576,"-55,000.00"
Department of Health,NHS South West London CCG,11/30/2020,External Consultancy Fees,PRIMARY CARE DEVELOPMENT,PRIMARY CARE TRANSFORMATION & INNOVATION LTD,34497585,"66,000.00"
Department of Health,NHS South West London CCG,11/30/2020,Clinical&Medical-Independent Sector,CONTINUING HEALTHCARE ASSESSMENT & SUPPORT,CHS HEALTHCARE,34497958,"91,507.55"
Department of Health,NHS South West London CCG,11/30/2020,Cont Care-Learning Disab(<65),CHC ADULT FULLY FUNDED,M PEAKE T/AS TOTTERDOWN,34509380,"25,836.60"
Department of Health,NHS South West London CCG,11/30/2020,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,BUPA CARE HOMES,34509409,"41,828.52"
Department of Health,NHS South West London CCG,11/30/2020,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,NIGHTINGALE HAMMERSON,34509421,"27,693.00"
Department of Health,NHS South West London CCG,11/30/2020,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,MMCG,34509433,"36,573.68"
Department of Health,NHS South West London CCG,11/30/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,A HAFEEZ,34513935,"31,811.13"
Department of Health,NHS South West London CCG,11/30/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,A HAFEEZ,34513935,"6,712.94"
Department of Health,NHS South West London CCG,11/30/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,A HAFEEZ,34513935,"1,216.98"
Department of Health,NHS South West London CCG,11/30/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,A HAFEEZ,34513935,"1,883.33"
Department of Health,NHS South West London CCG,11/30/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,A HAFEEZ,34513935,"3,023.11"
Department of Health,NHS South West London CCG,11/30/2020,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,B HUDSON,34513937,817.87
Department of Health,NHS South West London CCG,11/30/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,B HUDSON,34513937,"66,890.82"
Department of Health,NHS South West London CCG,11/30/2020,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,B HUDSON,34513937,560
Department of Health,NHS South West London CCG,11/30/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,B HUDSON,34513937,"13,930.68"
Department of Health,NHS South West London CCG,11/30/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,B HUDSON,34513937,"2,578.08"
Department of Health,NHS South West London CCG,11/30/2020,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,B HUDSON,34513937,496.58
Department of Health,NHS South West London CCG,11/30/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,B HUDSON,34513937,"3,925.83"
Department of Health,NHS South West London CCG,11/30/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,B HUDSON,34513937,"1,684.13"
Department of Health,NHS South West London CCG,11/30/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,B HUDSON,34513937,"5,986.78"
Department of Health,NHS South West London CCG,11/30/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,BALHAM PARK SURGERY,34513938,"-8,172.33"
Department of Health,NHS South West London CCG,11/30/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,BALHAM PARK SURGERY,34513938,-308.9
Department of Health,NHS South West London CCG,11/30/2020,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,BALHAM PARK SURGERY,34513938,"-1,032.14"
Department of Health,NHS South West London CCG,11/30/2020,C&M-PMS PCN DES Clin Pharmacist,PRC DELEGATED CO-COMMISSIONING,BALHAM PARK SURGERY,34513938,-606.12
Department of Health,NHS South West London CCG,11/30/2020,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,BALHAM PARK SURGERY,34513938,"-4,064.05"
Department of Health,NHS South West London CCG,11/30/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,BALHAM PARK SURGERY,34513938,"-8,452.92"
Department of Health,NHS South West London CCG,11/30/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BALHAM PARK SURGERY,34513938,"-2,249.40"
Department of Health,NHS South West London CCG,11/30/2020,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,BALHAM PARK SURGERY,34513938,-58.17
Department of Health,NHS South West London CCG,11/30/2020,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,BALHAM PARK SURGERY,34513938,-169.67
Department of Health,NHS South West London CCG,11/30/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,BALHAM PARK SURGERY,34513938,"-11,111.23"
Department of Health,NHS South West London CCG,11/30/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,BALHAM PARK SURGERY,34513938,"-13,248.69"
Department of Health,NHS South West London CCG,11/30/2020,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,C J D PEACH,34513939,-758.9
Department of Health,NHS South West London CCG,11/30/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,C J D PEACH,34513939,"-1,657.68"
Department of Health,NHS South West London CCG,11/30/2020,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,C J D PEACH,34513939,-42.77
Department of Health,NHS South West London CCG,11/30/2020,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,C J D PEACH,34513939,"-3,200.80"
Department of Health,NHS South West London CCG,11/30/2020,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,C J D PEACH,34513939,-375
Department of Health,NHS South West London CCG,11/30/2020,ME-PMS GP Pension EEs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,C J D PEACH,34513939,"-2,696.25"
Department of Health,NHS South West London CCG,11/30/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,C J D PEACH,34513939,"-8,499.31"
Department of Health,NHS South West London CCG,11/30/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,C J D PEACH,34513939,"-9,174.37"
Department of Health,NHS South West London CCG,11/30/2020,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,C J D PEACH,34513939,"-3,245.65"
Department of Health,NHS South West London CCG,11/30/2020,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,C J D PEACH,34513940,"2,899.84"
Department of Health,NHS South West London CCG,11/30/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,C J D PEACH,34513940,"86,768.90"
Department of Health,NHS South West London CCG,11/30/2020,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,C J D PEACH,34513940,280
Department of Health,NHS South West London CCG,11/30/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,C J D PEACH,34513940,"13,174.37"
Department of Health,NHS South West London CCG,11/30/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,C J D PEACH,34513940,"3,315.36"
Department of Health,NHS South West London CCG,11/30/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,C J D PEACH,34513940,"11,750.00"
Department of Health,NHS South West London CCG,11/30/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,C J D PEACH,34513940,"2,016.79"
