Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department of Health,NHS Redbridge CCG,11/30/2020,Clinical&Medical-Clinical Other,WHEELCHAIR SERVICE,AJ MOBILITY LTD,34547511,"79,309.40"
Department of Health,NHS Redbridge CCG,11/30/2020,Clinical&Medical-Clinical Other,WHEELCHAIR SERVICE,AJ MOBILITY LTD,34634726,"79,309.40"
Department of Health,NHS Redbridge CCG,11/30/2020,C&M-APMS Contract KPIs,PRC DELEGATED CO-COMMISSIONING,ALDERSBROOK MEDICAL CENTRE,34513610,622.32
Department of Health,NHS Redbridge CCG,11/30/2020,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ALDERSBROOK MEDICAL CENTRE,34513610,"31,467.92"
Department of Health,NHS Redbridge CCG,11/30/2020,C&M-APMS OOH Opt Outs,PRC DELEGATED CO-COMMISSIONING,ALDERSBROOK MEDICAL CENTRE,34513610,15.87
Department of Health,NHS Redbridge CCG,11/30/2020,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ALDERSBROOK MEDICAL CENTRE,34513610,510.85
Department of Health,NHS Redbridge CCG,11/30/2020,C&M-APMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,ALDERSBROOK MEDICAL CENTRE,34513610,"3,320.83"
Department of Health,NHS Redbridge CCG,11/30/2020,C&M-APMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,ALDERSBROOK MEDICAL CENTRE,34513610,"1,802.08"
Department of Health,NHS Redbridge CCG,11/30/2020,C&M-APMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,ALDERSBROOK MEDICAL CENTRE,34513610,133.25
Department of Health,NHS Redbridge CCG,11/30/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ALDERSBROOK MEDICAL CENTRE,34513610,"2,427.45"
Department of Health,NHS Redbridge CCG,11/30/2020,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,ALDERSBROOK MEDICAL CENTRE,34513610,"14,260.11"
Department of Health,NHS Redbridge CCG,11/30/2020,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,ALDERSBROOK MEDICAL CENTRE,34513610,"13,387.50"
Department of Health,NHS Redbridge CCG,11/30/2020,C&M-APMS Contract KPIs,PRC DELEGATED CO-COMMISSIONING,AT MEDICS (THE LOXFORD PRACTICE),34513664,"2,957.49"
Department of Health,NHS Redbridge CCG,11/30/2020,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,AT MEDICS (THE LOXFORD PRACTICE),34513664,"149,546.58"
Department of Health,NHS Redbridge CCG,11/30/2020,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,AT MEDICS (THE LOXFORD PRACTICE),34513664,"2,417.83"
Department of Health,NHS Redbridge CCG,11/30/2020,C&M-APMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,AT MEDICS (THE LOXFORD PRACTICE),34513664,"12,569.13"
Department of Health,NHS Redbridge CCG,11/30/2020,C&M-APMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,AT MEDICS (THE LOXFORD PRACTICE),34513664,"1,535.53"
Department of Health,NHS Redbridge CCG,11/30/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,AT MEDICS (THE LOXFORD PRACTICE),34513664,"9,907.10"
Department of Health,NHS Redbridge CCG,11/30/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BALFOUR ROAD SURGERY,34659371,"39,939.35"
Department of Health,NHS Redbridge CCG,11/30/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BALFOUR ROAD SURGERY,34659371,770.43
Department of Health,NHS Redbridge CCG,11/30/2020,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,BALFOUR ROAD SURGERY,34659371,415.6
Department of Health,NHS Redbridge CCG,11/30/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,BALFOUR ROAD SURGERY,34659371,"3,225.00"
Department of Health,NHS Redbridge CCG,11/30/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,BALFOUR ROAD SURGERY,34659371,"1,271.42"
Department of Health,NHS Redbridge CCG,11/30/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BALFOUR ROAD SURGERY,34659371,"3,551.72"
Department of Health,NHS Redbridge CCG,11/30/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,BARKING HAVERING AND REDBRIDGE HOSPITALS NHS TRUST,34483525,"9,393,500.00"
Department of Health,NHS Redbridge CCG,11/30/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,BARTS HEALTH NHS TRUST,34483526,"6,312,100.00"
Department of Health,NHS Redbridge CCG,11/30/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BROADWAY SURGERY,34659373,"43,602.27"
Department of Health,NHS Redbridge CCG,11/30/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BROADWAY SURGERY,34659373,837.4
Department of Health,NHS Redbridge CCG,11/30/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,BROADWAY SURGERY,34659373,"2,970.83"
Department of Health,NHS Redbridge CCG,11/30/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BROADWAY SURGERY,34659373,"3,450.45"
Department of Health,NHS Redbridge CCG,11/30/2020,Cont Care-Physical Disab (<65),CHC ADULT FULLY FUNDED,CAPITAL STAFFING SERVICES LTD,34731346,"32,092.92"
Department of Health,NHS Redbridge CCG,11/30/2020,Cont Care-Physical Disab (<65),CHC ADULT FULLY FUNDED,CAPITAL STAFFING SERVICES LTD,34731348,"32,092.92"
Department of Health,NHS Redbridge CCG,11/30/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CHADWELL HEATH SURGERY,34513616,"63,599.63"
Department of Health,NHS Redbridge CCG,11/30/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CHADWELL HEATH SURGERY,34513616,"1,239.59"
Department of Health,NHS Redbridge CCG,11/30/2020,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,CHADWELL HEATH SURGERY,34513616,640.9
Department of Health,NHS Redbridge CCG,11/30/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CHADWELL HEATH SURGERY,34513616,"4,333.33"
Department of Health,NHS Redbridge CCG,11/30/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,CHADWELL HEATH SURGERY,34513616,"1,652.94"
Department of Health,NHS Redbridge CCG,11/30/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHADWELL HEATH SURGERY,34513616,"6,274.37"
Department of Health,NHS Redbridge CCG,11/30/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CLAYHALL CLINIC,34659375,"71,157.98"
Department of Health,NHS Redbridge CCG,11/30/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CLAYHALL CLINIC,34659375,"1,396.80"
Department of Health,NHS Redbridge CCG,11/30/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CLAYHALL CLINIC,34659375,"3,691.67"
Department of Health,NHS Redbridge CCG,11/30/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,CLAYHALL CLINIC,34659375,"1,673.73"
Department of Health,NHS Redbridge CCG,11/30/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CLAYHALL CLINIC,34659375,"7,070.18"
Department of Health,NHS Redbridge CCG,11/30/2020,Clinical&Medical-Independent Sector,CLINICAL ASSESSMENT AND TREATMENT CENTRES,CONCORDIA AMBULATORY CARE SERVICES LTD,34724029,"76,592.88"
Department of Health,NHS Redbridge CCG,11/30/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CRANBROOK SURGERY,34659377,"30,638.44"
Department of Health,NHS Redbridge CCG,11/30/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CRANBROOK SURGERY,34659377,589.6
Department of Health,NHS Redbridge CCG,11/30/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CRANBROOK SURGERY,34659377,"2,826.86"
Department of Health,NHS Redbridge CCG,11/30/2020,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,DOCTORS HOUSE,34659379,176.08
Department of Health,NHS Redbridge CCG,11/30/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DOCTORS HOUSE,34659379,"55,046.27"
Department of Health,NHS Redbridge CCG,11/30/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DOCTORS HOUSE,34659379,"1,071.97"
Department of Health,NHS Redbridge CCG,11/30/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DOCTORS HOUSE,34659379,"3,202.61"
Department of Health,NHS Redbridge CCG,11/30/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DOCTORS HOUSE,34659379,"5,564.90"
Department of Health,NHS Redbridge CCG,11/30/2020,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,DR PRICE & PARTNERS - RYDAL,34659381,924.42
Department of Health,NHS Redbridge CCG,11/30/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR PRICE & PARTNERS - RYDAL,34659381,"74,687.23"
