Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,amount
Department of Health,NHS Redbridge CCG,7/31/2020,Clinical&Medical- Non NHS LES,COMMISSIONING SCHEMES,HEALTHBRIDGE DIRECT LTD,32744264,"652,271.14"
Department of Health,NHS Redbridge CCG,7/31/2020,Clinical&Medical- Non NHS LES,COMMISSIONING SCHEMES,HEALTHBRIDGE DIRECT LTD,32744267,"122,142.65"
Department of Health,NHS Redbridge CCG,7/31/2020,Hcare Srv Rec Fdtn Trust-Prior Year,ACUTE COMMISSIONING,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,32986005,449.43
Department of Health,NHS Redbridge CCG,7/31/2020,Hcare Srv Rec Fdtn Trust-Prior Year,ACUTE COMMISSIONING,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,32986005,"35,954.79"
Department of Health,NHS Redbridge CCG,7/31/2020,Hcare Srv Rec Fdtn Trust-Prior Year,ACUTE COMMISSIONING,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,32986007,"35,699.70"
Department of Health,NHS Redbridge CCG,7/31/2020,Hcare Srv Rec Fdtn Trust-Prior Year,ACUTE COMMISSIONING,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,32986010,"-36,404.22"
Department of Health,NHS Redbridge CCG,7/31/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,32986015,568.66
Department of Health,NHS Redbridge CCG,7/31/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,32986015,"45,492.78"
Department of Health,NHS Redbridge CCG,7/31/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,32986017,"-52,463.19"
Department of Health,NHS Redbridge CCG,7/31/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,32986023,"-51,961.01"
Department of Health,NHS Redbridge CCG,7/31/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,32986079,"-238,066.05"
Department of Health,NHS Redbridge CCG,7/31/2020,Clinical&Medical-Independent Sector,CLINICAL ASSESSMENT AND TREATMENT CENTRES,INHEALTH LTD,32986117,"187,936.18"
Department of Health,NHS Redbridge CCG,7/31/2020,Clinical&Medical-Independent Sector,CLINICAL ASSESSMENT AND TREATMENT CENTRES,INHEALTH LTD,32986143,"-187,936.18"
Department of Health,NHS Redbridge CCG,7/31/2020,Clinical&Medical-Clinical Other,PRC DELEGATED CO-COMMISSIONING,HEALTHBRIDGE DIRECT LTD,32992007,"72,743.19"
Department of Health,NHS Redbridge CCG,7/31/2020,Hcare Srv Rec Fdtn Trust-Prior Year,ACUTE COMMISSIONING,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,33001469,788.52
Department of Health,NHS Redbridge CCG,7/31/2020,Hcare Srv Rec Fdtn Trust-Prior Year,ACUTE COMMISSIONING,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,33001469,"63,081.86"
Department of Health,NHS Redbridge CCG,7/31/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,33001477,713.71
Department of Health,NHS Redbridge CCG,7/31/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,33001477,"57,096.54"
Department of Health,NHS Redbridge CCG,7/31/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,33001492,993.13
Department of Health,NHS Redbridge CCG,7/31/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,33001492,"79,450.48"
Department of Health,NHS Redbridge CCG,7/31/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,33001501,"64,544.12"
Department of Health,NHS Redbridge CCG,7/31/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,33001501,806.8
Department of Health,NHS Redbridge CCG,7/31/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,33001506,"87,215.74"
Department of Health,NHS Redbridge CCG,7/31/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,33001506,"1,090.18"
Department of Health,NHS Redbridge CCG,7/31/2020,Recharge : Received,NON RECURRENT PROGRAMMES,BARKING HAVERING AND REDBRIDGE HOSPITALS NHS TRUST,33001529,"41,586.83"
Department of Health,NHS Redbridge CCG,7/31/2020,Clinical&Medical-Clinical Other,URGENT CARE,PARTNERSHIP OF EAST LONDON CO-OPERATIVES LTD,33001530,"225,806.45"
Department of Health,NHS Redbridge CCG,7/31/2020,Clinical&Medical-Not For Profit,URGENT CARE,PARTNERSHIP OF EAST LONDON CO-OPERATIVES LTD,33001534,"174,000.00"
