Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department of Health,Homerton University Hospital NHS FT,10/31/2020,Services Received - NHSTs,Bowel Cancer Screening Programme,BARTS AND THE LONDON NHS TRUST,35461254,"50,000.00"
Department of Health,Homerton University Hospital NHS FT,10/31/2020,Services Received - NHSTs,Bowel Cancer Screening Programme,BARTS AND THE LONDON NHS TRUST,35461254,"10,000.00"
Department of Health,Homerton University Hospital NHS FT,10/31/2020,NonNHS Trade Pybls Curr,Balance Sheet,SUPPLY CHAIN COORDINATION LIMITED,35723941,"61,266.17"
Department of Health,Homerton University Hospital NHS FT,10/31/2020,Electricity,Homerton Energy,EDF ENERGY CUSTOMERS PLC,35736779,"-12,886.08"
Department of Health,Homerton University Hospital NHS FT,10/31/2020,Electricity,Homerton Energy,EDF ENERGY CUSTOMERS PLC,35736779,"-77,084.83"
Department of Health,Homerton University Hospital NHS FT,10/31/2020,Postage & Carriage,Post Homerton,XEROX (UK) LTD,35762384,"25,322.94"
Department of Health,Homerton University Hospital NHS FT,10/31/2020,Hospital Car Services,New Transport,ERS TRANSITION LTD,35773816,"134,757.57"
Department of Health,Homerton University Hospital NHS FT,10/31/2020,Other Transport Costs,Pathology,CITYSPRINT (UK) LTD,35773844,"20,912.30"
Department of Health,Homerton University Hospital NHS FT,10/31/2020,Electricity,Homerton Energy,EDF ENERGY CUSTOMERS PLC,35777844,"12,886.08"
Department of Health,Homerton University Hospital NHS FT,10/31/2020,Electricity,Homerton Energy,EDF ENERGY CUSTOMERS PLC,35777844,"77,084.83"
Department of Health,Homerton University Hospital NHS FT,10/31/2020,Electricity,Homerton Energy,EDF ENERGY CUSTOMERS PLC,35777847,"13,028.59"
Department of Health,Homerton University Hospital NHS FT,10/31/2020,Electricity,Homerton Energy,EDF ENERGY CUSTOMERS PLC,35777847,"77,979.10"
Department of Health,Homerton University Hospital NHS FT,10/31/2020,Electricity,Homerton Energy,EDF ENERGY CUSTOMERS PLC,35778288,"-13,028.59"
Department of Health,Homerton University Hospital NHS FT,10/31/2020,Electricity,Homerton Energy,EDF ENERGY CUSTOMERS PLC,35778288,"-77,979.10"
Department of Health,Homerton University Hospital NHS FT,10/31/2020,Lease Rents,Kenworthy Road - Estates,COMMUNITY HEALTH PARTNERSHIPS LTD,35779415,"21,857.94"
Department of Health,Homerton University Hospital NHS FT,10/31/2020,Lease Rents,Kenworthy Road - Estates,COMMUNITY HEALTH PARTNERSHIPS LTD,35779415,"4,371.59"
Department of Health,Homerton University Hospital NHS FT,10/31/2020,Service Charge,Kenworthy Road - Estates,COMMUNITY HEALTH PARTNERSHIPS LTD,35779415,"2,586.61"
Department of Health,Homerton University Hospital NHS FT,10/31/2020,Service Charge,Kenworthy Road - Estates,COMMUNITY HEALTH PARTNERSHIPS LTD,35779415,517.32
Department of Health,Homerton University Hospital NHS FT,10/31/2020,Lease Rents,Hackney Ark - Estates,COMMUNITY HEALTH PARTNERSHIPS LTD,35779416,"82,074.26"
Department of Health,Homerton University Hospital NHS FT,10/31/2020,Lease Rents,Hackney Ark - Estates,COMMUNITY HEALTH PARTNERSHIPS LTD,35779416,"16,414.85"
Department of Health,Homerton University Hospital NHS FT,10/31/2020,Service Charge,Hackney Ark - Estates,COMMUNITY HEALTH PARTNERSHIPS LTD,35779416,"9,348.85"
Department of Health,Homerton University Hospital NHS FT,10/31/2020,Service Charge,Hackney Ark - Estates,COMMUNITY HEALTH PARTNERSHIPS LTD,35779416,"1,869.77"
Department of Health,Homerton University Hospital NHS FT,10/31/2020,Stocks Raw Materials,Balance Sheet,ST GEORGES UNIVERSITY HOSPITALS NHS,35789503,"32,228.00"
Department of Health,Homerton University Hospital NHS FT,10/31/2020,Stocks Raw Materials,Balance Sheet,"FOUNDATION TRUST
ST GEORGES UNIVERSITY HOSPITALS NHS",35789503,"11,632.50"
Department of Health,Homerton University Hospital NHS FT,10/31/2020,Specialist Registrar,Reserves,"FOUNDATION TRUST
ROYAL FREE LONDON NHS FOUNDATION",35792655,"94,235.56"
Department of Health,Homerton University Hospital NHS FT,10/31/2020,Specialist Registrar,Reserves,"TRUST
ROYAL FREE LONDON NHS FOUNDATION",35792656,"94,235.56"
Department of Health,Homerton University Hospital NHS FT,10/31/2020,Specialist Registrar,Reserves,"TRUST
ROYAL FREE LONDON NHS FOUNDATION",35792727,"-94,235.56"
Department of Health,Homerton University Hospital NHS FT,10/31/2020,Hospital Car Services,New Transport,"TRUST
ERS TRANSITION LTD",35795538,"134,757.57"
Department of Health,Homerton University Hospital NHS FT,10/31/2020,Ext Contr Domestics,Domestic Contract,ISS MEDICLEAN LTD,35818202,"-147,443.43"
Department of Health,Homerton University Hospital NHS FT,10/31/2020,Services Received - NHSTs,Virology,BARTS HEALTH NHS TRUST,35820268,"25,955.24"
Department of Health,Homerton University Hospital NHS FT,10/31/2020,Services Received - NHSTs,Histopathology,BARTS HEALTH NHS TRUST,35820269,"136,427.64"
Department of Health,Homerton University Hospital NHS FT,10/31/2020,Services Received - NHSTs,Immunology,DOCTORS LABORATORY LTD (THE),35820273,"38,064.28"
Department of Health,Homerton University Hospital NHS FT,10/31/2020,Lease Rents,Lower Clapton - Estates,NHS PROPERTY SERVICES LTD,35820286,"25,287.06"
Department of Health,Homerton University Hospital NHS FT,10/31/2020,NonNHS Trade Pybls Curr,Balance Sheet,BUNZL HEALTHCARE,35832759,"2,627.32"
Department of Health,Homerton University Hospital NHS FT,10/31/2020,NonNHS Trade Pybls Curr,Balance Sheet,BUNZL HEALTHCARE,35832759,"25,245.58"
Department of Health,Homerton University Hospital NHS FT,10/31/2020,NonNHS Trade Pybls Curr,Balance Sheet,SUPPLY CHAIN COORDINATION LIMITED,35832786,"86,413.21"
Department of Health,Homerton University Hospital NHS FT,10/31/2020,Payroll Ded'ns N/S Curr,Balance Sheet,TUSKERDIRECT LTD,35832819,"27,351.90"
Department of Health,Homerton University Hospital NHS FT,10/31/2020,Electricity,Homerton Energy,EDF ENERGY CUSTOMERS PLC,35832848,"6,546.09"
Department of Health,Homerton University Hospital NHS FT,10/31/2020,Electricity,Homerton Energy,EDF ENERGY CUSTOMERS PLC,35832848,"39,206.25"
Department of Health,Homerton University Hospital NHS FT,10/31/2020,AUC Additions,Balance Sheet,SUPPLY CHAIN COORDINATION LIMITED,35835259,"143,850.96"
Department of Health,Homerton University Hospital NHS FT,10/31/2020,AUC Additions,Balance Sheet,SUPPLY CHAIN COORDINATION LIMITED,35835259,"28,770.19"
Department of Health,Homerton University Hospital NHS FT,10/31/2020,Bldg/Eng Equip Maint Cont,Lower Clapton - Estates,NHS PROPERTY SERVICES LTD,35843346,"7,573.44"
Department of Health,Homerton University Hospital NHS FT,10/31/2020,Lease Rents,Lower Clapton - Estates,NHS PROPERTY SERVICES LTD,35843346,"17,713.62"
Department of Health,Homerton University Hospital NHS FT,10/31/2020,Lease Rents,St. Leonards - Estates,NHS PROPERTY SERVICES LTD,35843349,"49,136.75"
Department of Health,Homerton University Hospital NHS FT,10/31/2020,Bldg/Eng Equip Maint Cont,St. Leonards - Estates,NHS PROPERTY SERVICES LTD,35843351,464.52
Department of Health,Homerton University Hospital NHS FT,10/31/2020,Lease Rents,St. Leonards - Estates,NHS PROPERTY SERVICES LTD,35843351,"138,869.78"
Department of Health,Homerton University Hospital NHS FT,10/31/2020,Service Charge,St. Leonards - Estates,NHS PROPERTY SERVICES LTD,35843351,"9,290.33"
Department of Health,Homerton University Hospital NHS FT,10/31/2020,Bldg/Eng Equip Maint Cont,St. Leonards - Estates,NHS PROPERTY SERVICES LTD,35843354,"61,519.78"
Department of Health,Homerton University Hospital NHS FT,10/31/2020,Service Charge,St. Leonards - Estates,NHS PROPERTY SERVICES LTD,35843354,"128,119.87"
Department of Health,Homerton University Hospital NHS FT,10/31/2020,Bldg/Eng Equip Maint Cont,John Scott Health Centre - Estates,NHS PROPERTY SERVICES LTD,35843355,"11,991.61"
Department of Health,Homerton University Hospital NHS FT,10/31/2020,Service Charge,John Scott Health Centre - Estates,NHS PROPERTY SERVICES LTD,35843355,"29,401.50"
Department of Health,Homerton University Hospital NHS FT,10/31/2020,Service Charge,Slg-Retinal Screening,NHS PROPERTY SERVICES LTD,35843361,"32,440.13"
Department of Health,Homerton University Hospital NHS FT,10/31/2020,Bldg/Eng Equip Maint Cont,John Scott Health Centre - Estates,NHS PROPERTY SERVICES LTD,35843363,243.83
Department of Health,Homerton University Hospital NHS FT,10/31/2020,Lease Rents,John Scott Health Centre - Estates,NHS PROPERTY SERVICES LTD,35843363,"28,300.01"
Department of Health,Homerton University Hospital NHS FT,10/31/2020,Service Charge,John Scott Health Centre - Estates,NHS PROPERTY SERVICES LTD,35843363,"4,876.55"
Department of Health,Homerton University Hospital NHS FT,10/31/2020,Bldg/Eng Equip Maint Cont,Louis Freedman Centre - Estates,NHS PROPERTY SERVICES LTD,35843367,"19,942.96"
Department of Health,Homerton University Hospital NHS FT,10/31/2020,Lease Rents,Louis Freedman Centre - Estates,NHS PROPERTY SERVICES LTD,35843367,"27,126.06"
Department of Health,Homerton University Hospital NHS FT,10/31/2020,Lease Rents,Louis Freedman Centre - Estates,NHS PROPERTY SERVICES LTD,35843376,"43,676.50"
Department of Health,Homerton University Hospital NHS FT,10/31/2020,AUC Additions,Balance Sheet,HUNTER & PARTNERS LTD,35851352,"35,429.96"
Department of Health,Homerton University Hospital NHS FT,10/31/2020,Bldg/Eng Equip Maint Cont,St. Leonards - Estates,NHS PROPERTY SERVICES LTD,35865109,"128,119.87"
Department of Health,Homerton University Hospital NHS FT,10/31/2020,Service Charge,St. Leonards - Estates,NHS PROPERTY SERVICES LTD,35865109,"61,519.78"
