Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,amount
Department of Health,NHS Havering CCG,11/30/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ADUR & PARTNERS,34515878,"36,121.22"
Department of Health,NHS Havering CCG,11/30/2020,C&M-PMS LES Extended Hours,LOCAL ENHANCED SERVICES,ADUR & PARTNERS,34515878,"1,689.19"
Department of Health,NHS Havering CCG,11/30/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ADUR & PARTNERS,34515878,703.45
Department of Health,NHS Havering CCG,11/30/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,ADUR & PARTNERS,34515878,"2,033.34"
Department of Health,NHS Havering CCG,11/30/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ADUR & PARTNERS,34515878,"3,904.18"
Department of Health,NHS Havering CCG,11/30/2020,Clinical&Medical-Clinical Other,WHEELCHAIR SERVICE,AJ MOBILITY LTD,34634807,"92,946.30"
Department of Health,NHS Havering CCG,11/30/2020,Clinical&Medical-Clinical Other,WHEELCHAIR SERVICE,AJ MOBILITY LTD,34634842,"92,946.30"
Department of Health,NHS Havering CCG,11/30/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,AVON ROAD SURGERY,34515921,"35,127.56"
Department of Health,NHS Havering CCG,11/30/2020,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,AVON ROAD SURGERY,34515921,"1,320.60"
Department of Health,NHS Havering CCG,11/30/2020,C&M-PMS LES Extended Hours,LOCAL ENHANCED SERVICES,AVON ROAD SURGERY,34515921,"1,593.37"
Department of Health,NHS Havering CCG,11/30/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,AVON ROAD SURGERY,34515921,661.34
Department of Health,NHS Havering CCG,11/30/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,AVON ROAD SURGERY,34515921,"3,804.98"
Department of Health,NHS Havering CCG,11/30/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,BARKING HAVERING AND REDBRIDGE HOSPITALS NHS TRUST,34488063,"12,811,700.00"
Department of Health,NHS Havering CCG,11/30/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,BARTS HEALTH NHS TRUST,34488064,"1,165,000.00"
Department of Health,NHS Havering CCG,11/30/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BEHESHTI & PARTNERS,34662510,"35,204.77"
Department of Health,NHS Havering CCG,11/30/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BEHESHTI & PARTNERS,34662510,686.55
Department of Health,NHS Havering CCG,11/30/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,BEHESHTI & PARTNERS,34662510,933.12
Department of Health,NHS Havering CCG,11/30/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BEHESHTI & PARTNERS,34662510,"3,045.97"
Department of Health,NHS Havering CCG,11/30/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,C T C MARKS,34662512,"25,341.34"
Department of Health,NHS Havering CCG,11/30/2020,C&M-GMS Other Addtl Staff Paymts,PRC DELEGATED CO-COMMISSIONING,C T C MARKS,34662512,875.75
Department of Health,NHS Havering CCG,11/30/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,C T C MARKS,34662512,486.49
Department of Health,NHS Havering CCG,11/30/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,C T C MARKS,34662512,"1,950.00"
Department of Health,NHS Havering CCG,11/30/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,C T C MARKS,34662512,859.12
Department of Health,NHS Havering CCG,11/30/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,C T C MARKS,34662512,"1,548.95"
Department of Health,NHS Havering CCG,11/30/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,C TRAN,34515882,"54,582.43"
Department of Health,NHS Havering CCG,11/30/2020,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,C TRAN,34515882,"2,421.10"
Department of Health,NHS Havering CCG,11/30/2020,C&M-PMS LES Extended Hours,LOCAL ENHANCED SERVICES,C TRAN,34515882,"2,479.55"
Department of Health,NHS Havering CCG,11/30/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,C TRAN,34515882,"1,036.50"
Department of Health,NHS Havering CCG,11/30/2020,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,C TRAN,34515882,"8,108.33"
Department of Health,NHS Havering CCG,11/30/2020,C&M-PMS Prem Other,PRC DELEGATED CO-COMMISSIONING,C TRAN,34515882,866.64
Department of Health,NHS Havering CCG,11/30/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,C TRAN,34515882,"5,048.41"
Department of Health,NHS Havering CCG,11/30/2020,Clinical&Medical-Not For Profit,COMMUNITY SERVICES,CARE CITY INNOVATION CIC,34656591,"26,880.00"
Department of Health,NHS Havering CCG,11/30/2020,Clinical&Medical-Not For Profit,COMMUNITY SERVICES,CARE CITY INNOVATION CIC,34656591,"5,376.00"
Department of Health,NHS Havering CCG,11/30/2020,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,CHADWELL HEATH HEALTH CENTRE,34662517,176.08
Department of Health,NHS Havering CCG,11/30/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CHADWELL HEATH HEALTH CENTRE,34662517,"48,929.33"
Department of Health,NHS Havering CCG,11/30/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CHADWELL HEATH HEALTH CENTRE,34662517,963.09
Department of Health,NHS Havering CCG,11/30/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHADWELL HEATH HEALTH CENTRE,34662517,"4,570.71"
Department of Health,NHS Havering CCG,11/30/2020,Clinical&Medical-Clinical Other,ACUTE COMMISSIONING,COMMUNITAS CLINICS LTD,34634897,"34,752.00"
Department of Health,NHS Havering CCG,11/30/2020,Clinical&Medical-Independent Sector,CLINICAL ASSESSMENT AND TREATMENT CENTRES,CONCORDIA AMBULATORY CARE SERVICES LTD,34725504,"81,179.28"
Department of Health,NHS Havering CCG,11/30/2020,Clinical&Medical-Clinical Other,ACUTE COMMISSIONING,DMC HEALTHCARE LTD,34741472,"41,310.82"
Department of Health,NHS Havering CCG,11/30/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR A JABBAR,34662525,"20,521.78"
Department of Health,NHS Havering CCG,11/30/2020,C&M-GMS Other Addtl Staff Paymts,PRC DELEGATED CO-COMMISSIONING,DR A JABBAR,34662525,731.58
Department of Health,NHS Havering CCG,11/30/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR A JABBAR,34662525,384.14
Department of Health,NHS Havering CCG,11/30/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR A JABBAR,34662525,"7,426.15"
Department of Health,NHS Havering CCG,11/30/2020,C&M-GMS Prem Clinical Waste,PRC DELEGATED CO-COMMISSIONING,DR A JABBAR,34662525,13.79
Department of Health,NHS Havering CCG,11/30/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR A JABBAR,34662525,559.2
Department of Health,NHS Havering CCG,11/30/2020,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR A JABBAR,34662525,32.69
Department of Health,NHS Havering CCG,11/30/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR A JABBAR,34662525,"1,431.78"
Department of Health,NHS Havering CCG,11/30/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR A PATEL,34515884,"21,617.48"
Department of Health,NHS Havering CCG,11/30/2020,C&M-PMS LES Extended Hours,LOCAL ENHANCED SERVICES,DR A PATEL,34515884,"1,001.73"
Department of Health,NHS Havering CCG,11/30/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR A PATEL,34515884,414.56
Department of Health,NHS Havering CCG,11/30/2020,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR A PATEL,34515884,"12,287.78"
Department of Health,NHS Havering CCG,11/30/2020,C&M-PMS Prem Clinical Waste,PRC DELEGATED CO-COMMISSIONING,DR A PATEL,34515884,29.87
Department of Health,NHS Havering CCG,11/30/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR A PATEL,34515884,970.46
Department of Health,NHS Havering CCG,11/30/2020,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR A PATEL,34515884,7.31
Department of Health,NHS Havering CCG,11/30/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR A PATEL,34515884,"1,700.38"
Department of Health,NHS Havering CCG,11/30/2020,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,DR A V KAW,34662524,"2,509.14"
Department of Health,NHS Havering CCG,11/30/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR A V KAW,34662524,"25,545.01"
Department of Health,NHS Havering CCG,11/30/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR A V KAW,34662524,489.14
Department of Health,NHS Havering CCG,11/30/2020,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,DR A V KAW,34662524,"1,189.00"
Department of Health,NHS Havering CCG,11/30/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR A V KAW,34662524,"1,262.50"
Department of Health,NHS Havering CCG,11/30/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR A V KAW,34662524,333.59
Department of Health,NHS Havering CCG,11/30/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR A V KAW,34662524,"2,184.38"
Department of Health,NHS Havering CCG,11/30/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR AM ABDULLAH,34662529,"34,914.88"
Department of Health,NHS Havering CCG,11/30/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR AM ABDULLAH,34662529,668.48
Department of Health,NHS Havering CCG,11/30/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR AM ABDULLAH,34662529,786.66
Department of Health,NHS Havering CCG,11/30/2020,C&M-GMS Prem Clinical Waste,PRC DELEGATED CO-COMMISSIONING,DR AM ABDULLAH,34662529,21.13
Department of Health,NHS Havering CCG,11/30/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR AM ABDULLAH,34662529,74.93
Department of Health,NHS Havering CCG,11/30/2020,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR AM ABDULLAH,34662529,14.22
Department of Health,NHS Havering CCG,11/30/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR AM ABDULLAH,34662529,"2,609.06"
Department of Health,NHS Havering CCG,11/30/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR C DAHS & PARTNERS,34515918,"91,393.10"
Department of Health,NHS Havering CCG,11/30/2020,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,DR C DAHS & PARTNERS,34515918,"5,810.64"
Department of Health,NHS Havering CCG,11/30/2020,C&M-PMS LES Extended Hours,LOCAL ENHANCED SERVICES,DR C DAHS & PARTNERS,34515918,"4,246.48"
Department of Health,NHS Havering CCG,11/30/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR C DAHS & PARTNERS,34515918,"1,737.81"
Department of Health,NHS Havering CCG,11/30/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR C DAHS & PARTNERS,34515918,"12,695.83"
Department of Health,NHS Havering CCG,11/30/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR C DAHS & PARTNERS,34515918,"1,989.35"
Department of Health,NHS Havering CCG,11/30/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR C DAHS & PARTNERS,34515918,"9,675.28"
Department of Health,NHS Havering CCG,11/30/2020,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,DR J KAKAD & PARTNERS,34662532,704.32
Department of Health,NHS Havering CCG,11/30/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR J KAKAD & PARTNERS,34662532,"53,316.26"
Department of Health,NHS Havering CCG,11/30/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR J KAKAD & PARTNERS,34662532,"1,021.83"
Department of Health,NHS Havering CCG,11/30/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR J KAKAD & PARTNERS,34662532,"10,516.75"
Department of Health,NHS Havering CCG,11/30/2020,C&M-GMS Prem Clinical Waste,PRC DELEGATED CO-COMMISSIONING,DR J KAKAD & PARTNERS,34662532,19.51
Department of Health,NHS Havering CCG,11/30/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR J KAKAD & PARTNERS,34662532,791.93
Department of Health,NHS Havering CCG,11/30/2020,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR J KAKAD & PARTNERS,34662532,46.28
Department of Health,NHS Havering CCG,11/30/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR J KAKAD & PARTNERS,34662532,"4,763.54"
Department of Health,NHS Havering CCG,11/30/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR J O`MOORE,34662574,"27,788.07"
Department of Health,NHS Havering CCG,11/30/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR J O`MOORE,34662574,527.8
Department of Health,NHS Havering CCG,11/30/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR J O`MOORE,34662574,"6,625.00"
Department of Health,NHS Havering CCG,11/30/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR J O`MOORE,34662574,478.21
Department of Health,NHS Havering CCG,11/30/2020,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR J O`MOORE,34662574,21.22
Department of Health,NHS Havering CCG,11/30/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR J O`MOORE,34662574,"2,858.61"
Department of Health,NHS Havering CCG,11/30/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR KA SUBRAMANIAN,34662577,"28,025.87"
Department of Health,NHS Havering CCG,11/30/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR KA SUBRAMANIAN,34662577,481
Department of Health,NHS Havering CCG,11/30/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR KA SUBRAMANIAN,34662577,"1,141.67"
Department of Health,NHS Havering CCG,11/30/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR KA SUBRAMANIAN,34662577,"2,358.54"
Department of Health,NHS Havering CCG,11/30/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR KENDALL & PARTNERS,34515889,"109,764.44"
Department of Health,NHS Havering CCG,11/30/2020,C&M-PMS LES Extended Hours,LOCAL ENHANCED SERVICES,DR KENDALL & PARTNERS,34515889,"5,080.47"
Department of Health,NHS Havering CCG,11/30/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR KENDALL & PARTNERS,34515889,"2,126.28"
Department of Health,NHS Havering CCG,11/30/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR KENDALL & PARTNERS,34515889,"11,965.00"
Department of Health,NHS Havering CCG,11/30/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR MM RAHMAN,34662536,"32,660.90"
Department of Health,NHS Havering CCG,11/30/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR MM RAHMAN,34662536,625.73
Department of Health,NHS Havering CCG,11/30/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR MM RAHMAN,34662536,"3,070.83"
Department of Health,NHS Havering CCG,11/30/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR MM RAHMAN,34662536,"1,676.66"
Department of Health,NHS Havering CCG,11/30/2020,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR MM RAHMAN,34662536,49.7
Department of Health,NHS Havering CCG,11/30/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR MM RAHMAN,34662536,"2,631.55"
Department of Health,NHS Havering CCG,11/30/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR R CHOWDHURY,34515891,"27,590.06"
Department of Health,NHS Havering CCG,11/30/2020,C&M-PMS LES Extended Hours,LOCAL ENHANCED SERVICES,DR R CHOWDHURY,34515891,"1,335.06"
Department of Health,NHS Havering CCG,11/30/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR R CHOWDHURY,34515891,531.36
Department of Health,NHS Havering CCG,11/30/2020,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR R CHOWDHURY,34515891,"31,344.00"
Department of Health,NHS Havering CCG,11/30/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR R CHOWDHURY,34515891,"2,044.34"
Department of Health,NHS Havering CCG,11/30/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR S KULENDRAN,34662539,"48,387.20"
Department of Health,NHS Havering CCG,11/30/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR S KULENDRAN,34662539,962.96
Department of Health,NHS Havering CCG,11/30/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR S KULENDRAN,34662539,"6,083.32"
Department of Health,NHS Havering CCG,11/30/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR S KULENDRAN,34662539,"1,586.83"
Department of Health,NHS Havering CCG,11/30/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR S KULENDRAN,34662539,"4,197.52"
Department of Health,NHS Havering CCG,11/30/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR VIVERS & PARTNERS,34662542,"96,531.71"
