Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,amount
Department of Health,NHS Havering CCG,30/06/2020,Contract Value,PRC DELEGATED CO-COMMISSIONING,ADUR & PARTNERS,32668843,"71,598.81"
Department of Health,NHS Havering CCG,30/06/2020,Clinical&Medical-Clinical Other,WHEELCHAIR SERVICE,AJ MOBILITY LTD,32719902,"93,757.40"
Department of Health,NHS Havering CCG,30/06/2020,Contract Value,PRC DELEGATED CO-COMMISSIONING,AVON ROAD SURGERY,32668866,"188,786.41"
Department of Health,NHS Havering CCG,30/06/2020,Contract Value,PRC DELEGATED CO-COMMISSIONING,BAIG & BAIG,32820659,"65,174.31"
Department of Health,NHS Havering CCG,30/06/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,BARKING HAVERING AND REDBRIDGE HOSPITALS NHS TRUST,32644189,"12,811,700.00"
Department of Health,NHS Havering CCG,30/06/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,BARTS HEALTH NHS TRUST,32644227,"1,165,000.00"
Department of Health,NHS Havering CCG,30/06/2020,Contract Value,PRC DELEGATED CO-COMMISSIONING,BEHESHTI & PARTNERS,32820657,"82,233.77"
Department of Health,NHS Havering CCG,30/06/2020,Contract Value,PRC DELEGATED CO-COMMISSIONING,BILLET LANE MEDICAL CENTRE,32820693,"49,901.12"
Department of Health,NHS Havering CCG,30/06/2020,Contract Value,PRC DELEGATED CO-COMMISSIONING,C T C MARKS,32820661,"40,345.00"
Department of Health,NHS Havering CCG,30/06/2020,Contract Value,PRC DELEGATED CO-COMMISSIONING,C TRAN,32668845,"110,098.96"
Department of Health,NHS Havering CCG,30/06/2020,Contract Value,PRC DELEGATED CO-COMMISSIONING,CHADWELL HEATH HEALTH CENTRE,32820663,"86,023.49"
Department of Health,NHS Havering CCG,30/06/2020,Clinical&Medical-Clinical Other,ACUTE COMMISSIONING,COMMUNITAS CLINICS LTD,32719920,"40,672.71"
Department of Health,NHS Havering CCG,30/06/2020,Clinical&Medical-Independent Sector,CLINICAL ASSESSMENT AND TREATMENT CENTRES,CONCORDIA AMBULATORY CARE SERVICES LTD,32719962,"32,279.54"
Department of Health,NHS Havering CCG,30/06/2020,Clinical&Medical-Clinical Other,ACUTE COMMISSIONING,DMC HEALTHCARE LTD,32719925,"37,478.73"
Department of Health,NHS Havering CCG,30/06/2020,Contract Value,PRC DELEGATED CO-COMMISSIONING,DR A JABBAR,32838990,"347,902.58"
Department of Health,NHS Havering CCG,30/06/2020,Contract Value,PRC DELEGATED CO-COMMISSIONING,DR A PATEL,32668847,"76,941.43"
Department of Health,NHS Havering CCG,30/06/2020,Contract Value,PRC DELEGATED CO-COMMISSIONING,DR A V KAW,32820665,"48,577.65"
Department of Health,NHS Havering CCG,30/06/2020,Contract Value,PRC DELEGATED CO-COMMISSIONING,DR AM ABDULLAH,32820668,"66,405.37"
Department of Health,NHS Havering CCG,30/06/2020,Contract Value,PRC DELEGATED CO-COMMISSIONING,DR C DAHS & PARTNERS,32668864,"196,791.45"
Department of Health,NHS Havering CCG,30/06/2020,Contract Value,PRC DELEGATED CO-COMMISSIONING,DR J KAKAD & PARTNERS,32820669,"88,901.67"
Department of Health,NHS Havering CCG,30/06/2020,Contract Value,PRC DELEGATED CO-COMMISSIONING,DR J O`MOORE,32820695,"55,566.83"
Department of Health,NHS Havering CCG,30/06/2020,Contract Value,PRC DELEGATED CO-COMMISSIONING,DR KA SUBRAMANIAN,32820697,"56,462.32"
Department of Health,NHS Havering CCG,30/06/2020,Contract Value,PRC DELEGATED CO-COMMISSIONING,DR KENDALL & PARTNERS,32668848,"-35,097.83"
Department of Health,NHS Havering CCG,30/06/2020,Contract Value,PRC DELEGATED CO-COMMISSIONING,DR KENDALL & PARTNERS,32668849,"271,480.17"
