Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,amount
Department of Health,NHS Havering CCG,1/31/2021,Clinical&Medical-Clinical Other,ACUTE COMMISSIONING,EVOLUTIO CARE INNOVATIONS LTD,35139966,"38,763.00"
Department of Health,NHS Havering CCG,1/31/2021,Clinical&Medical-Serv Recd-NHS Trst,Winter Resilience,LONDON AMBULANCE SERVICE NHS TRUST,35142637,"37,031.18"
Department of Health,NHS Havering CCG,1/31/2021,Clinical&Medical-Clinical Other,PRC DELEGATED CO-COMMISSIONING,HAVERING HEALTH LTD,35161241,"76,650.00"
Department of Health,NHS Havering CCG,1/31/2021,Clinical&Medical-Clinical Other,PRIMARY CARE DEVELOPMENT,HAVERING HEALTH LTD,35183581,"36,430.30"
Department of Health,NHS Havering CCG,1/31/2021,Recharge : Received,PROGRAMME PROJECTS,NHS REDBRIDGE CCG,35192065,"88,742.62"
Department of Health,NHS Havering CCG,1/31/2021,Basic Sal-Rechgs to-from Other NHS,NON RECURRENT PROGRAMMES,NHS TOWER HAMLETS CCG,35192066,"54,205.50"
Department of Health,NHS Havering CCG,1/31/2021,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ADUR & PARTNERS,35235418,"36,256.65"
Department of Health,NHS Havering CCG,1/31/2021,C&M-PMS LES Extended Hours,LOCAL ENHANCED SERVICES,ADUR & PARTNERS,35235418,"1,689.19"
Department of Health,NHS Havering CCG,1/31/2021,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ADUR & PARTNERS,35235418,703.45
Department of Health,NHS Havering CCG,1/31/2021,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,ADUR & PARTNERS,35235418,"2,033.34"
Department of Health,NHS Havering CCG,1/31/2021,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ADUR & PARTNERS,35235418,"3,904.18"
Department of Health,NHS Havering CCG,1/31/2021,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,C TRAN,35235420,"55,344.38"
Department of Health,NHS Havering CCG,1/31/2021,C&M-PMS LES Extended Hours,LOCAL ENHANCED SERVICES,C TRAN,35235420,"2,479.55"
Department of Health,NHS Havering CCG,1/31/2021,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,C TRAN,35235420,"1,036.50"
Department of Health,NHS Havering CCG,1/31/2021,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,C TRAN,35235420,108.33
Department of Health,NHS Havering CCG,1/31/2021,C&M-PMS Prem Other,PRC DELEGATED CO-COMMISSIONING,C TRAN,35235420,108.33
Department of Health,NHS Havering CCG,1/31/2021,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,C TRAN,35235420,"5,048.41"
Department of Health,NHS Havering CCG,1/31/2021,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR A PATEL,35235422,"21,426.86"
Department of Health,NHS Havering CCG,1/31/2021,C&M-PMS LES Extended Hours,LOCAL ENHANCED SERVICES,DR A PATEL,35235422,"1,001.73"
Department of Health,NHS Havering CCG,1/31/2021,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR A PATEL,35235422,414.56
Department of Health,NHS Havering CCG,1/31/2021,C&M-PMS PCO Locum Sickness,PRC DELEGATED CO-COMMISSIONING,DR A PATEL,35235422,"32,930.56"
Department of Health,NHS Havering CCG,1/31/2021,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR A PATEL,35235422,"12,287.78"
Department of Health,NHS Havering CCG,1/31/2021,C&M-PMS Prem Clinical Waste,PRC DELEGATED CO-COMMISSIONING,DR A PATEL,35235422,29.87
Department of Health,NHS Havering CCG,1/31/2021,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR A PATEL,35235422,970.46
Department of Health,NHS Havering CCG,1/31/2021,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR A PATEL,35235422,7.31
Department of Health,NHS Havering CCG,1/31/2021,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR A PATEL,35235422,"1,700.38"
Department of Health,NHS Havering CCG,1/31/2021,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR KENDALL & PARTNERS,35235424,"108,525.73"
Department of Health,NHS Havering CCG,1/31/2021,C&M-PMS LES Extended Hours,LOCAL ENHANCED SERVICES,DR KENDALL & PARTNERS,35235424,"5,080.47"
Department of Health,NHS Havering CCG,1/31/2021,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR KENDALL & PARTNERS,35235424,"2,126.28"
Department of Health,NHS Havering CCG,1/31/2021,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR KENDALL & PARTNERS,35235424,"11,965.00"
Department of Health,NHS Havering CCG,1/31/2021,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR R CHOWDHURY,35235426,"27,520.95"
Department of Health,NHS Havering CCG,1/31/2021,C&M-PMS LES Extended Hours,LOCAL ENHANCED SERVICES,DR R CHOWDHURY,35235426,"1,335.06"
Department of Health,NHS Havering CCG,1/31/2021,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR R CHOWDHURY,35235426,531.36
Department of Health,NHS Havering CCG,1/31/2021,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR R CHOWDHURY,35235426,"3,918.00"
Department of Health,NHS Havering CCG,1/31/2021,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR R CHOWDHURY,35235426,"2,044.34"
Department of Health,NHS Havering CCG,1/31/2021,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,LYNWOOD MEDICAL CENTRE,35235430,"99,633.11"
Department of Health,NHS Havering CCG,1/31/2021,C&M-PMS LES Extended Hours,LOCAL ENHANCED SERVICES,LYNWOOD MEDICAL CENTRE,35235430,"4,952.32"
Department of Health,NHS Havering CCG,1/31/2021,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,LYNWOOD MEDICAL CENTRE,35235430,"2,019.22"
Department of Health,NHS Havering CCG,1/31/2021,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,LYNWOOD MEDICAL CENTRE,35235430,"4,576.67"
