Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department of Health,Lewisham and Greenwich NHS Trust,31/07/2020,SrvcsRecd-FoundationTrust,NUCLEAR MEDICINE (QEH),GUYS&ST THOMAS NHS FOUNDATION TRUST,33185975,"28,990.27 "
Department of Health,Lewisham and Greenwich NHS Trust,31/07/2020,Med & Surg Maint Contract,E.B.M.E. (QEH),SUPPLY CHAIN COORDINATION LIMITED,34567720,"95,358.81 "
Department of Health,Lewisham and Greenwich NHS Trust,31/07/2020,Contr Other External,SECURITY (UHL),CIS SECURITY LTD,34662200,"44,210.08 "
Department of Health,Lewisham and Greenwich NHS Trust,31/07/2020,Contr Refuse & Clin Waste,WASTE (QEH),ISS MEDICLEAN LTD,34812769,"37,538.53 "
Department of Health,Lewisham and Greenwich NHS Trust,31/07/2020,Ext Contr Catering,CATERING (QEH),ISS MEDICLEAN LTD,34812769,"240,272.70 "
Department of Health,Lewisham and Greenwich NHS Trust,31/07/2020,Ext Contr Catering,CATERING (QEH),ISS MEDICLEAN LTD,34812769,"48,054.54 "
Department of Health,Lewisham and Greenwich NHS Trust,31/07/2020,Ext Contr Domestics,HOUSEKEEPING (QEH),ISS MEDICLEAN LTD,34812769,"261,970.62 "
Department of Health,Lewisham and Greenwich NHS Trust,31/07/2020,Ext Contr Domestics,HOUSEKEEPING (QEH),ISS MEDICLEAN LTD,34812769,"52,394.13 "
Department of Health,Lewisham and Greenwich NHS Trust,31/07/2020,Ext Contr Laundry,LINEN AND LAUNDRY (QEH),ISS MEDICLEAN LTD,34812769,"58,757.50 "
Department of Health,Lewisham and Greenwich NHS Trust,31/07/2020,Ext Contr Oth Hotel Srv,MGT AND HELPDESK (QEH),ISS MEDICLEAN LTD,34812769,"124,523.54 "
Department of Health,Lewisham and Greenwich NHS Trust,31/07/2020,Ext Contr Oth Hotel Srv,PORTERING (QEH),ISS MEDICLEAN LTD,34812769,"127,459.57 "
Department of Health,Lewisham and Greenwich NHS Trust,31/07/2020,Ext Contr Oth Hotel Srv,PORTERING (QEH),ISS MEDICLEAN LTD,34812769,"25,491.91 "
Department of Health,Lewisham and Greenwich NHS Trust,31/07/2020,Contr Refuse & Clin Waste,WASTE (UHL),ISS MEDICLEAN LTD,34812772,"37,977.84 "
Department of Health,Lewisham and Greenwich NHS Trust,31/07/2020,Ext Contr Catering,CATERING (UHL),ISS MEDICLEAN LTD,34812772,"257,156.20 "
Department of Health,Lewisham and Greenwich NHS Trust,31/07/2020,Ext Contr Catering,CATERING (UHL),ISS MEDICLEAN LTD,34812772,"51,431.24 "
Department of Health,Lewisham and Greenwich NHS Trust,31/07/2020,Ext Contr Domestics,HOUSEKEEPING (UHL),ISS MEDICLEAN LTD,34812772,"273,876.72 "
Department of Health,Lewisham and Greenwich NHS Trust,31/07/2020,Ext Contr Domestics,HOUSEKEEPING (UHL),ISS MEDICLEAN LTD,34812772,"54,775.35 "
Department of Health,Lewisham and Greenwich NHS Trust,31/07/2020,Ext Contr Laundry,LINEN AND LAUNDRY (UHL),ISS MEDICLEAN LTD,34812772,"61,598.56 "
Department of Health,Lewisham and Greenwich NHS Trust,31/07/2020,Ext Contr Oth Hotel Srv,MGT AND HELPDESK (UHL),ISS MEDICLEAN LTD,34812772,"120,176.79 "
Department of Health,Lewisham and Greenwich NHS Trust,31/07/2020,Ext Contr Oth Hotel Srv,PORTERING (UHL),ISS MEDICLEAN LTD,34812772,"125,542.82 "
Department of Health,Lewisham and Greenwich NHS Trust,31/07/2020,Ext Contr Oth Hotel Srv,PORTERING (UHL),ISS MEDICLEAN LTD,34812772,"25,108.56 "
Department of Health,Lewisham and Greenwich NHS Trust,31/07/2020,Agency Medical Consultant,Medical Staff - Elderly Medicine (UHL),INTERACT MEDICAL,34825944,"53,472.19 "
Department of Health,Lewisham and Greenwich NHS Trust,31/07/2020,NonNHS Trade Pybls Curr,Balance Sheet,SUPPLY CHAIN COORDINATION LIMITED,34825951,"113,029.29 "
Department of Health,Lewisham and Greenwich NHS Trust,31/07/2020,Contr Refuse & Clin Waste,WASTE (UHL),ISS MEDICLEAN LTD,34827326,"37,977.84 "
Department of Health,Lewisham and Greenwich NHS Trust,31/07/2020,Ext Contr Catering,CATERING (UHL),ISS MEDICLEAN LTD,34827326,"257,156.20 "
Department of Health,Lewisham and Greenwich NHS Trust,31/07/2020,Ext Contr Catering,CATERING (UHL),ISS MEDICLEAN LTD,34827326,"51,431.24 "
Department of Health,Lewisham and Greenwich NHS Trust,31/07/2020,Ext Contr Domestics,HOUSEKEEPING (UHL),ISS MEDICLEAN LTD,34827326,"273,876.73 "
Department of Health,Lewisham and Greenwich NHS Trust,31/07/2020,Ext Contr Domestics,HOUSEKEEPING (UHL),ISS MEDICLEAN LTD,34827326,"54,775.35 "
Department of Health,Lewisham and Greenwich NHS Trust,31/07/2020,Ext Contr Laundry,LINEN AND LAUNDRY (UHL),ISS MEDICLEAN LTD,34827326,"63,725.78 "
Department of Health,Lewisham and Greenwich NHS Trust,31/07/2020,Ext Contr Oth Hotel Srv,MGT AND HELPDESK (UHL),ISS MEDICLEAN LTD,34827326,"120,176.79 "
Department of Health,Lewisham and Greenwich NHS Trust,31/07/2020,Ext Contr Oth Hotel Srv,PORTERING (UHL),ISS MEDICLEAN LTD,34827326,"125,542.82 "
Department of Health,Lewisham and Greenwich NHS Trust,31/07/2020,Ext Contr Oth Hotel Srv,PORTERING (UHL),ISS MEDICLEAN LTD,34827326,"25,108.56 "
Department of Health,Lewisham and Greenwich NHS Trust,31/07/2020,Contr Refuse & Clin Waste,WASTE (UHL),ISS MEDICLEAN LTD,34827327,"-37,977.84 "
Department of Health,Lewisham and Greenwich NHS Trust,31/07/2020,Ext Contr Catering,CATERING (UHL),ISS MEDICLEAN LTD,34827327,"-257,156.20 "
Department of Health,Lewisham and Greenwich NHS Trust,31/07/2020,Ext Contr Catering,CATERING (UHL),ISS MEDICLEAN LTD,34827327,"-51,431.24 "
Department of Health,Lewisham and Greenwich NHS Trust,31/07/2020,Ext Contr Domestics,HOUSEKEEPING (UHL),ISS MEDICLEAN LTD,34827327,"-273,876.72 "
Department of Health,Lewisham and Greenwich NHS Trust,31/07/2020,Ext Contr Domestics,HOUSEKEEPING (UHL),ISS MEDICLEAN LTD,34827327,"-54,775.35 "
Department of Health,Lewisham and Greenwich NHS Trust,31/07/2020,Ext Contr Laundry,LINEN AND LAUNDRY (UHL),ISS MEDICLEAN LTD,34827327,"-61,598.56 "
Department of Health,Lewisham and Greenwich NHS Trust,31/07/2020,Ext Contr Oth Hotel Srv,MGT AND HELPDESK (UHL),ISS MEDICLEAN LTD,34827327,"-120,176.79 "
Department of Health,Lewisham and Greenwich NHS Trust,31/07/2020,Ext Contr Oth Hotel Srv,PORTERING (UHL),ISS MEDICLEAN LTD,34827327,"-25,108.56 "
Department of Health,Lewisham and Greenwich NHS Trust,31/07/2020,Ext Contr Oth Hotel Srv,PORTERING (UHL),ISS MEDICLEAN LTD,34827327,"-125,542.82 "
Department of Health,Lewisham and Greenwich NHS Trust,31/07/2020,Contr Refuse & Clin Waste,WASTE (QEH),ISS MEDICLEAN LTD,34827329,"37,538.53 "
Department of Health,Lewisham and Greenwich NHS Trust,31/07/2020,Ext Contr Catering,CATERING (QEH),ISS MEDICLEAN LTD,34827329,"240,272.70 "
Department of Health,Lewisham and Greenwich NHS Trust,31/07/2020,Ext Contr Catering,CATERING (QEH),ISS MEDICLEAN LTD,34827329,"48,054.54 "
Department of Health,Lewisham and Greenwich NHS Trust,31/07/2020,Ext Contr Domestics,HOUSEKEEPING (QEH),ISS MEDICLEAN LTD,34827329,"261,970.62 "
Department of Health,Lewisham and Greenwich NHS Trust,31/07/2020,Ext Contr Domestics,HOUSEKEEPING (QEH),ISS MEDICLEAN LTD,34827329,"52,394.12 "
Department of Health,Lewisham and Greenwich NHS Trust,31/07/2020,Ext Contr Laundry,LINEN AND LAUNDRY (QEH),ISS MEDICLEAN LTD,34827329,"65,831.44 "
Department of Health,Lewisham and Greenwich NHS Trust,31/07/2020,Ext Contr Oth Hotel Srv,MGT AND HELPDESK (QEH),ISS MEDICLEAN LTD,34827329,"124,523.54 "
Department of Health,Lewisham and Greenwich NHS Trust,31/07/2020,Ext Contr Oth Hotel Srv,PORTERING (QEH),ISS MEDICLEAN LTD,34827329,"127,459.57 "
Department of Health,Lewisham and Greenwich NHS Trust,31/07/2020,Ext Contr Oth Hotel Srv,PORTERING (QEH),ISS MEDICLEAN LTD,34827329,"25,491.91 "
Department of Health,Lewisham and Greenwich NHS Trust,31/07/2020,Contr Refuse & Clin Waste,WASTE (QEH),ISS MEDICLEAN LTD,34827330,"-37,538.53 "
Department of Health,Lewisham and Greenwich NHS Trust,31/07/2020,Ext Contr Catering,CATERING (QEH),ISS MEDICLEAN LTD,34827330,"-240,272.70 "
Department of Health,Lewisham and Greenwich NHS Trust,31/07/2020,Ext Contr Catering,CATERING (QEH),ISS MEDICLEAN LTD,34827330,"-48,054.54 "
Department of Health,Lewisham and Greenwich NHS Trust,31/07/2020,Ext Contr Domestics,HOUSEKEEPING (QEH),ISS MEDICLEAN LTD,34827330,"-261,970.62 "
