Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department of Health,Lewisham and Greenwich NHS Trust,01/08/2020,Contr Other External,PATIENT TRANSPORT (UHL),G4S FACILITIES MANAGEMENT (UK) LTD,34254705,"83,580.00 "
Department of Health,Lewisham and Greenwich NHS Trust,31/08/2020,Direct Labour,Balance Sheet,VINCI CONSTRUCTION UK LTD,34280683,"138,000.00 "
Department of Health,Lewisham and Greenwich NHS Trust,31/08/2020,Direct Labour,Balance Sheet,VINCI CONSTRUCTION UK LTD,34280683,"51,974.43 "
Department of Health,Lewisham and Greenwich NHS Trust,01/08/2020,Other Transport Costs,PATIENT TRANSPORT (QEH),G4S FACILITIES MANAGEMENT (UK) LTD,34500031,"103,600.71 "
Department of Health,Lewisham and Greenwich NHS Trust,31/08/2020,Contr Other External,PATIENT TRANSPORT (UHL),G4S FACILITIES MANAGEMENT (UK) LTD,34501065,"108,570.00 "
Department of Health,Lewisham and Greenwich NHS Trust,31/08/2020,External Consultancy Fees,FINANCIAL ACCOUNTING,GRANT THORNTON UK LLP,34593544,"29,281.25 "
Department of Health,Lewisham and Greenwich NHS Trust,31/08/2020,Contr Other External,PATIENT TRANSPORT (UHL),G4S FACILITIES MANAGEMENT (UK) LTD,34851443,"111,827.10 "
Department of Health,Lewisham and Greenwich NHS Trust,01/08/2020,Contr Refuse & Clin Waste,WASTE (QEH),ISS MEDICLEAN LTD,35132440,"37,538.53 "
Department of Health,Lewisham and Greenwich NHS Trust,01/08/2020,Ext Contr Catering,CATERING (QEH),ISS MEDICLEAN LTD,35132440,"240,272.70 "
Department of Health,Lewisham and Greenwich NHS Trust,01/08/2020,Ext Contr Catering,CATERING (QEH),ISS MEDICLEAN LTD,35132440,"48,054.54 "
Department of Health,Lewisham and Greenwich NHS Trust,01/08/2020,Ext Contr Domestics,HOUSEKEEPING (QEH),ISS MEDICLEAN LTD,35132440,"261,970.62 "
Department of Health,Lewisham and Greenwich NHS Trust,01/08/2020,Ext Contr Domestics,HOUSEKEEPING (QEH),ISS MEDICLEAN LTD,35132440,"52,394.12 "
Department of Health,Lewisham and Greenwich NHS Trust,01/08/2020,Ext Contr Laundry,LINEN AND LAUNDRY (QEH),ISS MEDICLEAN LTD,35132440,"65,831.44 "
Department of Health,Lewisham and Greenwich NHS Trust,01/08/2020,Ext Contr Oth Hotel Srv,MGT AND HELPDESK (QEH),ISS MEDICLEAN LTD,35132440,"124,523.54 "
Department of Health,Lewisham and Greenwich NHS Trust,01/08/2020,Ext Contr Oth Hotel Srv,PORTERING (QEH),ISS MEDICLEAN LTD,35132440,"127,459.57 "
Department of Health,Lewisham and Greenwich NHS Trust,01/08/2020,Ext Contr Oth Hotel Srv,PORTERING (QEH),ISS MEDICLEAN LTD,35132440,"25,491.91 "
Department of Health,Lewisham and Greenwich NHS Trust,01/08/2020,Contr Refuse & Clin Waste,WASTE (UHL),ISS MEDICLEAN LTD,35132441,"37,977.85 "
Department of Health,Lewisham and Greenwich NHS Trust,01/08/2020,Ext Contr Catering,CATERING (UHL),ISS MEDICLEAN LTD,35132441,"257,156.20 "
Department of Health,Lewisham and Greenwich NHS Trust,01/08/2020,Ext Contr Catering,CATERING (UHL),ISS MEDICLEAN LTD,35132441,"51,431.24 "
Department of Health,Lewisham and Greenwich NHS Trust,01/08/2020,Ext Contr Domestics,HOUSEKEEPING (UHL),ISS MEDICLEAN LTD,35132441,"273,876.72 "
Department of Health,Lewisham and Greenwich NHS Trust,01/08/2020,Ext Contr Domestics,HOUSEKEEPING (UHL),ISS MEDICLEAN LTD,35132441,"54,775.35 "
Department of Health,Lewisham and Greenwich NHS Trust,01/08/2020,Ext Contr Laundry,LINEN AND LAUNDRY (UHL),ISS MEDICLEAN LTD,35132441,"63,725.78 "
Department of Health,Lewisham and Greenwich NHS Trust,01/08/2020,Ext Contr Oth Hotel Srv,MGT AND HELPDESK (UHL),ISS MEDICLEAN LTD,35132441,"120,176.79 "
Department of Health,Lewisham and Greenwich NHS Trust,01/08/2020,Ext Contr Oth Hotel Srv,PORTERING (UHL),ISS MEDICLEAN LTD,35132441,"125,542.82 "
Department of Health,Lewisham and Greenwich NHS Trust,01/08/2020,Ext Contr Oth Hotel Srv,PORTERING (UHL),ISS MEDICLEAN LTD,35132441,"25,108.56 "
Department of Health,Lewisham and Greenwich NHS Trust,01/08/2020,Med & Surg Maint Contract,E.B.M.E. (UHL),SUPPLY CHAIN COORDINATION LIMITED,35132465,"-38,617.56 "
Department of Health,Lewisham and Greenwich NHS Trust,01/08/2020,Med & Surg Maint Contract,E.B.M.E. (UHL),SUPPLY CHAIN COORDINATION LIMITED,35132465,"-28,368.40 "
Department of Health,Lewisham and Greenwich NHS Trust,01/08/2020,Med & Surg Maint Contract,E.B.M.E. (UHL),SUPPLY CHAIN COORDINATION LIMITED,35132465,"-31,903.33 "
Department of Health,Lewisham and Greenwich NHS Trust,01/08/2020,Med & Surg Maint Contract,E.B.M.E. (QEH),SUPPLY CHAIN COORDINATION LIMITED,35132466,"95,358.31 "
Department of Health,Lewisham and Greenwich NHS Trust,01/08/2020,Med & Surg Maint Contract,E.B.M.E. (QEH),SUPPLY CHAIN COORDINATION LIMITED,35156474,"-31,914.45 "
Department of Health,Lewisham and Greenwich NHS Trust,01/08/2020,Med & Surg Maint Contract,E.B.M.E. (QEH),SUPPLY CHAIN COORDINATION LIMITED,35156474,"-38,617.56 "
Department of Health,Lewisham and Greenwich NHS Trust,01/08/2020,Med & Surg Maint Contract,E.B.M.E. (QEH),SUPPLY CHAIN COORDINATION LIMITED,35156474,"-38,617.56 "
Department of Health,Lewisham and Greenwich NHS Trust,01/08/2020,Med & Surg Maint Contract,E.B.M.E. (QEH),SUPPLY CHAIN COORDINATION LIMITED,35156474,"-46,879.07 "
Department of Health,Lewisham and Greenwich NHS Trust,01/08/2020,Contr Other External,CATERING (UHL),ISS MEDICLEAN LTD,35170599,"-37,152.09 "
Department of Health,Lewisham and Greenwich NHS Trust,04/08/2020,Laboratory Reagents,Biochemistry,ROCHE DIAGNOSTICS LTD,35171773,"109,517.00 "
Department of Health,Lewisham and Greenwich NHS Trust,04/08/2020,Engineering Contracts,MAINT ENGINEERING (UHL),CLC FACILITIES LTD,35172260,"26,456.70 "
Department of Health,Lewisham and Greenwich NHS Trust,04/08/2020,Agency Nursing: Band 5,WORKFORCE SUPPORT (FLOAT TEAM),TRUST NURSE SERVICES LTD,35177089,"67,522.25 "
Department of Health,Lewisham and Greenwich NHS Trust,01/08/2020,Services Received - PCTs,RENT AND SERVICE CHARGE (COM),COMMUNITY HEALTH PARTNERSHIPS LTD,35177217,"91,222.36 "
Department of Health,Lewisham and Greenwich NHS Trust,05/08/2020,NonNHS Trade Pybls Curr,Balance Sheet,SUPPLY CHAIN COORDINATION LIMITED,35177234,"128,516.61 "
Department of Health,Lewisham and Greenwich NHS Trust,05/08/2020,Direct Labour,Balance Sheet,CHANGE HEALTHCARE UK HOLDINGS LTD,35178495,"41,076.35 "
Department of Health,Lewisham and Greenwich NHS Trust,05/08/2020,Computer Maintenance,ICT SYSTEM SUPPORT (UHL),CERNER LTD,35179132,"44,640.07 "
Department of Health,Lewisham and Greenwich NHS Trust,05/08/2020,Computer Maintenance,ICT SYSTEM SUPPORT (UHL),CERNER LTD,35179135,"50,710.04 "
Department of Health,Lewisham and Greenwich NHS Trust,05/08/2020,Computer Maintenance,ICT SYSTEM SUPPORT (UHL),CERNER LTD,35179136,"161,153.58 "
Department of Health,Lewisham and Greenwich NHS Trust,05/08/2020,Computer Maintenance,ICT SYSTEM SUPPORT (UHL),CERNER LTD,35179136,"32,230.72 "
Department of Health,Lewisham and Greenwich NHS Trust,01/08/2020,Patients Appl: Purchase,SURGICAL APPLIANCES,HUGH STEEPER LTD,35206859,"30,878.79 "
Department of Health,Lewisham and Greenwich NHS Trust,01/08/2020,Patients Appl: Purchase,SURGICAL APPLIANCES,HUGH STEEPER LTD,35206863,"30,878.79 "
Department of Health,Lewisham and Greenwich NHS Trust,01/08/2020,Blood Products,Blood Transfusion,NHS BLOOD & TRANSPLANT,35206874,"86,668.10 "
Department of Health,Lewisham and Greenwich NHS Trust,01/08/2020,Blood Products,Blood Transfusion,NHS BLOOD & TRANSPLANT,35206879,"96,438.58 "
Department of Health,Lewisham and Greenwich NHS Trust,01/08/2020,Car Park Revenue,CAR PARKING (QEH),ISS MEDICLEAN LTD,35206880,"-46,368.36 "
Department of Health,Lewisham and Greenwich NHS Trust,01/08/2020,Car Park Revenue,CAR PARKING (QEH),ISS MEDICLEAN LTD,35206883,"-46,368.36 "
Department of Health,Lewisham and Greenwich NHS Trust,01/08/2020,Security Payments,SOFT F.M. FIXED (QEH),ISS MEDICLEAN LTD,35206897,"-46,368.36 "
Department of Health,Lewisham and Greenwich NHS Trust,08/08/2020,Patients Appl: Purchase,SURGICAL APPLIANCES,HUGH STEEPER LTD,35206933,"-30,878.79 "
Department of Health,Lewisham and Greenwich NHS Trust,08/08/2020,Patients Appl: Purchase,SURGICAL APPLIANCES,HUGH STEEPER LTD,35206934,"-30,878.79 "
Department of Health,Lewisham and Greenwich NHS Trust,07/08/2020,Stocks Finished Goods,Balance Sheet,CSL BEHRING UK LTD,35215286,"25,200.00 "
Department of Health,Lewisham and Greenwich NHS Trust,07/08/2020,Stocks Finished Goods,Balance Sheet,ALLOGA UK LTD,35215542,"26,400.00 "
Department of Health,Lewisham and Greenwich NHS Trust,10/08/2020,Minor Works,MAINT ENGINEERING (UHL),GEMINI BUILDING MAINTENANCE LTD,35224220,"32,136.12 "
Department of Health,Lewisham and Greenwich NHS Trust,31/08/2020,Pacemakers,CARDIAC DEPARTMENT (QEH),ABBOTT MEDICAL UK LTD,35237995,"-38,750.00 "
Department of Health,Lewisham and Greenwich NHS Trust,31/08/2020,Pacemakers,CARDIAC DEPARTMENT (QEH),ABBOTT MEDICAL UK LTD,35237995,"-39,000.00 "
