Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,amount
Department of Health,Epsom & ST Helier University Hospital,5/31/2020,Other Transport Costs,Patient Transport In House,ESSEX EMERGENCY AMBULANCE HIRE LTD,32757983,"-60,275.00"
Department of Health,Epsom & ST Helier University Hospital,5/31/2020,Fleet Vehicle Leases,Patient Transport In House,ESSEX EMERGENCY AMBULANCE HIRE LTD,32757985,"14,210.00"
Department of Health,Epsom & ST Helier University Hospital,5/31/2020,Other Transport Costs,Patient Transport In House,ESSEX EMERGENCY AMBULANCE HIRE LTD,32757985,"-71,050.00"
Department of Health,Epsom & ST Helier University Hospital,5/31/2020,Fleet Vehicle Leases,Patient Transport In House,ESSEX EMERGENCY AMBULANCE HIRE LTD,33066311,"-29,942.25"
Department of Health,Epsom & ST Helier University Hospital,5/31/2020,Other Transport Costs,Staff Travel,QUALITY LINE TRANSPORT LTD,33177871,"17,909.73"
Department of Health,Epsom & ST Helier University Hospital,5/31/2020,Taxi & Other Vehicle Hire,Staff Travel,QUALITY LINE TRANSPORT LTD,33177871,"12,652.77"
Department of Health,Epsom & ST Helier University Hospital,5/31/2020,Taxi & Other Vehicle Hire,Staff Travel,QUALITY LINE TRANSPORT LTD,33177871,187.5
Department of Health,Epsom & ST Helier University Hospital,5/31/2020,Med & Surg Equip General,SH and C - Decontamination,SYNERGY HEALTH (UK) LTD,33224943,"29,060.76"
Department of Health,Epsom & ST Helier University Hospital,5/31/2020,Med & Surg Equip General,SH and C - Decontamination,SYNERGY HEALTH (UK) LTD,33224943,"5,812.19"
Department of Health,Epsom & ST Helier University Hospital,5/31/2020,Purch Tang FA Addns Gr,Balance Sheet,CLASSIC LIFTS LTD,34005787,"84,684.30"
Department of Health,Epsom & ST Helier University Hospital,5/31/2020,Purch Tang FA Addns Gr,Balance Sheet,CLASSIC LIFTS LTD,34005787,"16,936.86"
Department of Health,Epsom & ST Helier University Hospital,5/31/2020,Ext Contr Catering,Catering (STH),MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,34182887,"189,206.30"
Department of Health,Epsom & ST Helier University Hospital,5/31/2020,Ext Contr Catering,Catering (EPS),MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,34212299,"137,247.12"
Department of Health,Epsom & ST Helier University Hospital,5/31/2020,Purch Tang FA Addns Gr,Balance Sheet,DRAEGER MEDICAL UK LTD,34217405,"21,798.88"
Department of Health,Epsom & ST Helier University Hospital,5/31/2020,Laboratory Reagents,Microbiology (STH),LUMINEX CORPORATION,34217413,"-26,309.00"
Department of Health,Epsom & ST Helier University Hospital,5/31/2020,Laboratory Reagents,Microbiology (STH),LUMINEX CORPORATION,34217413,-157
Department of Health,Epsom & ST Helier University Hospital,5/31/2020,Purch Tang FA Addns Gr,Balance Sheet,PG MARSHALL AND SONS LTD,34217877,"47,188.41"
Department of Health,Epsom & ST Helier University Hospital,5/31/2020,Purch Tang FA Addns Gr,Balance Sheet,PG MARSHALL AND SONS LTD,34217877,"9,437.68"
Department of Health,Epsom & ST Helier University Hospital,5/31/2020,Purch Tang FA Addns Gr,Balance Sheet,PCS BUSINESS SYSTEMS LTD,34217880,"56,077.00"
Department of Health,Epsom & ST Helier University Hospital,5/31/2020,Purch Tang FA Addns Gr,Balance Sheet,PCS BUSINESS SYSTEMS LTD,34217880,"11,215.40"
Department of Health,Epsom & ST Helier University Hospital,5/31/2020,Purch Tang FA Addns Gr,Balance Sheet,APC CARDIOVASCULAR LTD,34217885,279.13
Department of Health,Epsom & ST Helier University Hospital,5/31/2020,Purch Tang FA Addns Gr,Balance Sheet,APC CARDIOVASCULAR LTD,34217885,"22,081.00"
Department of Health,Epsom & ST Helier University Hospital,5/31/2020,Purch Tang FA Addns Gr,Balance Sheet,APC CARDIOVASCULAR LTD,34217885,"4,472.03"
Department of Health,Epsom & ST Helier University Hospital,5/31/2020,Purch Tang FA Addns Gr,Balance Sheet,PCS BUSINESS SYSTEMS LTD,34226397,"56,077.00"
Department of Health,Epsom & ST Helier University Hospital,5/31/2020,Purch Tang FA Addns Gr,Balance Sheet,PCS BUSINESS SYSTEMS LTD,34226397,"11,215.40"
Department of Health,Epsom & ST Helier University Hospital,5/31/2020,Purch Tang FA Addns Gr,Balance Sheet,APC CARDIOVASCULAR LTD,34226398,279.13
Department of Health,Epsom & ST Helier University Hospital,5/31/2020,Purch Tang FA Addns Gr,Balance Sheet,APC CARDIOVASCULAR LTD,34226398,"22,081.00"
Department of Health,Epsom & ST Helier University Hospital,5/31/2020,Purch Tang FA Addns Gr,Balance Sheet,APC CARDIOVASCULAR LTD,34226398,"4,472.03"
Department of Health,Epsom & ST Helier University Hospital,5/31/2020,Contr Premises Security,Security Trustwide,ICTS UK LTD,34226399,"92,123.95"
Department of Health,Epsom & ST Helier University Hospital,5/31/2020,Drugs,Balance Sheet,CELGENE LTD,34227376,"4,898.88"
Department of Health,Epsom & ST Helier University Hospital,5/31/2020,Drugs,Balance Sheet,CELGENE LTD,34227376,"20,575.30"
Department of Health,Epsom & ST Helier University Hospital,5/31/2020,Water,Energy (STH),CASTLE WATER LTD,34231429,"39,823.17"
Department of Health,Epsom & ST Helier University Hospital,5/31/2020,Postage & Carriage,IT Bureau,CANON UK LTD,34232898,"22,148.04"
Department of Health,Epsom & ST Helier University Hospital,5/31/2020,Med & Surg Equip General,Planned Care COVID19,365 HEALTHCARE LTD,34232955,"350,000.00"
Department of Health,Epsom & ST Helier University Hospital,5/31/2020,Med & Surg Equip General,Planned Care COVID19,365 HEALTHCARE LTD,34232955,"70,000.00"
Department of Health,Epsom & ST Helier University Hospital,5/31/2020,Ext Contr Oth Hotel Srv,Porter Services (EPS),MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,34233944,"69,022.90"
Department of Health,Epsom & ST Helier University Hospital,5/31/2020,Ext Contr Domestics,Cleaning Services (EPS),MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,34233953,"142,676.42"
Department of Health,Epsom & ST Helier University Hospital,5/31/2020,Ext Contr Domestics,Cleaning Services (EPS),MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,34233953,"28,535.28"
Department of Health,Epsom & ST Helier University Hospital,5/31/2020,Ext Contr Oth Hotel Srv,Porter Services (STH),MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,34234174,"130,195.41"
Department of Health,Epsom & ST Helier University Hospital,5/31/2020,Ext Contr Domestics,Cleaning Services (STH),MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,34234204,"322,627.59"
Department of Health,Epsom & ST Helier University Hospital,5/31/2020,Ext Contr Domestics,Cleaning Services (STH),MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,34234204,"64,525.52"
Department of Health,Epsom & ST Helier University Hospital,5/31/2020,Purch Tang FA Addns Gr,Balance Sheet,KARL STORZ ENDOSCOPY UK LTD,34234293,"26,840.76"
