Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,amount
Department of Health,Epsom & ST Helier University Hospital,10/31/2020,Purch Tang FA Addns Gr,Balance Sheet,MEDICAL SOLUTION PROVIDERS LIMITED,34914954,"5,000.00"
Department of Health,Epsom & ST Helier University Hospital,10/31/2020,Purch Tang FA Addns Gr,Balance Sheet,MEDICAL SOLUTION PROVIDERS LIMITED,34914954,"5,000.00"
Department of Health,Epsom & ST Helier University Hospital,10/31/2020,Purch Tang FA Addns Gr,Balance Sheet,MEDICAL SOLUTION PROVIDERS LIMITED,34914954,"34,000.00"
Department of Health,Epsom & ST Helier University Hospital,10/31/2020,Purch Tang FA Addns Gr,Balance Sheet,MEDICAL SOLUTION PROVIDERS LIMITED,34914954,-700
Department of Health,Epsom & ST Helier University Hospital,10/31/2020,X-Ray Equipment Purchase,Radiology (STH),MEDICAL SOLUTION PROVIDERS LIMITED,34914954,"3,050.00"
Department of Health,Epsom & ST Helier University Hospital,10/31/2020,X-Ray Equipment Purchase,Radiology (STH),MEDICAL SOLUTION PROVIDERS LIMITED,34914954,450
Department of Health,Epsom & ST Helier University Hospital,10/31/2020,X-Ray Equipment Purchase,Radiology (STH),MEDICAL SOLUTION PROVIDERS LIMITED,34914954,700
Department of Health,Epsom & ST Helier University Hospital,10/31/2020,Postage & Carriage,Postage Trustwide,QUADIENT UK LTD,35557445,"79,970.40"
Department of Health,Epsom & ST Helier University Hospital,10/31/2020,Agency Medical Consultant,Finance Management,GARDINER & THEOBALD LLP,35611128,"46,900.00"
Department of Health,Epsom & ST Helier University Hospital,10/31/2020,Agency Medical Consultant,Finance Management,GARDINER & THEOBALD LLP,35611128,"9,380.00"
Department of Health,Epsom & ST Helier University Hospital,10/31/2020,Long Trm Loans - Non-Curr,Balance Sheet,AMBER MEEF 2 LLP,35695994,"343,641.71"
Department of Health,Epsom & ST Helier University Hospital,10/31/2020,Drugs,Balance Sheet,CELGENE LTD,35734382,"12,247.20"
Department of Health,Epsom & ST Helier University Hospital,10/31/2020,Drugs,Balance Sheet,CELGENE LTD,35734382,"7,715.74"
Department of Health,Epsom & ST Helier University Hospital,10/31/2020,Drugs,Balance Sheet,CELGENE LTD,35734382,"8,316.00"
Department of Health,Epsom & ST Helier University Hospital,10/31/2020,Purch Tang FA Addns Gr,Balance Sheet,TURNER SECURITY GROUP,35735412,"24,452.00"
Department of Health,Epsom & ST Helier University Hospital,10/31/2020,Purch Tang FA Addns Gr,Balance Sheet,TURNER SECURITY GROUP,35735412,"4,890.40"
Department of Health,Epsom & ST Helier University Hospital,10/31/2020,Contr Other External,Sterile Services (STH),SYNERGY HEALTH (UK) LTD,35735436,"75,684.00"
Department of Health,Epsom & ST Helier University Hospital,10/31/2020,Contr Other External,Sterile Services (STH),SYNERGY HEALTH (UK) LTD,35735436,"15,136.80"
Department of Health,Epsom & ST Helier University Hospital,10/31/2020,Other Gen Supplies & Srv,Radiology Medical (STH),MEDICA REPORTING LTD,35737233,"46,295.00"
Department of Health,Epsom & ST Helier University Hospital,10/31/2020,Contractual Clinical Srv,S Unit Crawley (STH),DIAVERUM UK LTD,35737292,"35,617.14"
Department of Health,Epsom & ST Helier University Hospital,10/31/2020,Contractual Clinical Srv,S Unit Crawley (STH),DIAVERUM FACILITIES MANAGEMENT,35737293,"47,022.04"
Department of Health,Epsom & ST Helier University Hospital,10/31/2020,Other Gen Supplies & Srv,Radiology Medical (STH),MEDICA REPORTING LTD,35737307,"64,770.00"
Department of Health,Epsom & ST Helier University Hospital,10/31/2020,Med & Surg Maint Contract,Electrical Medical Engineering (STH),B BRAUN MEDICAL LTD,35737989,"25,982.00"
Department of Health,Epsom & ST Helier University Hospital,10/31/2020,Extrnl Rehrge : Recivd,Epsom Health and Care Recharges,SURREY COUNTY COUNCIL,35747523,"47,845.54"
Department of Health,Epsom & ST Helier University Hospital,10/31/2020,Computer Software/License,Human Resources Mgmt,FIRST CARE LTD,35747598,"36,029.92"
Department of Health,Epsom & ST Helier University Hospital,10/31/2020,SrvcsRecd-FoundationTrust,EOC - Risk Share (EPS),KINGSTON HOSPITAL NHS FOUNDATION TRUST,35747671,"356,111.00"
Department of Health,Epsom & ST Helier University Hospital,10/31/2020,Rent,SH and C - Rent Rates and Licences,COMMUNITY HEALTH PARTNERSHIPS LTD,35747741,"48,086.36"
Department of Health,Epsom & ST Helier University Hospital,10/31/2020,Drugs,Balance Sheet,BAYER PLC,35749557,"54,747.36"
Department of Health,Epsom & ST Helier University Hospital,10/31/2020,External Consultancy Fees,18 Week Target,MBI HEALTHCARE TECHNOLOGIES LTD,35750331,"46,500.00"
Department of Health,Epsom & ST Helier University Hospital,10/31/2020,External Consultancy Fees,18 Week Target,MBI HEALTHCARE TECHNOLOGIES LTD,35750331,"9,300.00"
Department of Health,Epsom & ST Helier University Hospital,10/31/2020,Electricity,Energy (EPS),EDF ENERGY CUSTOMERS PLC,35766291,"10,936.76"
Department of Health,Epsom & ST Helier University Hospital,10/31/2020,Electricity,Energy (EPS),EDF ENERGY CUSTOMERS PLC,35766291,"63,229.53"
Department of Health,Epsom & ST Helier University Hospital,10/31/2020,Contractual Clinical Srv,S Unit Crawley (STH),DIAVERUM FACILITIES MANAGEMENT,35778387,"48,888.92"
Department of Health,Epsom & ST Helier University Hospital,10/31/2020,Patients Appl: Purchase,Patient Appliances,OPCARE LTD,35778388,"44,788.97"
Department of Health,Epsom & ST Helier University Hospital,10/31/2020,Contractual Clinical Srv,Renal HD (STH),RENAL SERVICES TRADING LTD,35778391,"80,426.32"
